,ENTIDAD,AÃ±o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
6739,Chulucanas,2018,OCTUBRE,18.700,26.000,11.500
6740,Buenos Aires,2018,OCTUBRE,18.000,23.400,12.700
6741,Chalaco,2018,OCTUBRE,18.700,26.300,11.100
6742,La Matanza,2018,OCTUBRE,19.700,26.300,13.100
6743,Morropón,2018,OCTUBRE,25.000,31.000,19.100
6744,Salitral,2018,OCTUBRE,19.800,26.000,13.700
6745,San Juan de Bigote,2018,OCTUBRE,21.600,28.100,15.100
6746,Santa Catalina de Mossa,2018,OCTUBRE,15.500,21.900,9.100
6747,Santo Domingo,2018,OCTUBRE,21.300,28.300,14.400
6748,Yamango,2018,OCTUBRE,21.800,28.000,15.600
6749,Huancabamba,2018,OCTUBRE,27.500,33.000,21.900
6750,Canchaque,2018,OCTUBRE,22.100,27.500,16.700
6751,El Carmen de la Frontera,2018,OCTUBRE,24.600,30.200,19.000
6752,Huarmaca,2018,OCTUBRE,18.700,25.200,12.100
6753,Lalaquiz,2018,OCTUBRE,20.300,25.900,14.700
6754,San Miguel de El Faique,2018,OCTUBRE,28.200,33.000,23.500
6755,Sondor,2018,OCTUBRE,23.900,29.200,18.700
6756,Sondorillo,2018,OCTUBRE,27.800,33.900,21.700
6757,Ayabaca,2018,OCTUBRE,23.300,30.300,16.400
6758,Frías,2018,OCTUBRE,27.900,32.500,23.300
6759,Jililí,2018,OCTUBRE,24.900,29.700,20.000
6760,Lagunas,2018,OCTUBRE,16.500,23.000,9.900
6761,Montero,2018,OCTUBRE,23.400,28.100,18.600
6762,Pacaipampa,2018,OCTUBRE,27.300,32.800,21.900
6763,Paimas,2018,OCTUBRE,17.800,24.600,11.000
6764,Sapillica,2018,OCTUBRE,22.500,28.700,16.400
6765,Paita,2018,NOVIEMBRE,14.700,23.100,6.200
6766,Amotape,2018,NOVIEMBRE,17.100,24.300,10.000
6767,Colán,2018,NOVIEMBRE,22.100,28.500,15.700
6768,El Arenal,2018,NOVIEMBRE,26.000,31.400,20.700
6769,La Huaca,2018,NOVIEMBRE,15.500,22.400,8.600
6770,Tamarindo,2018,NOVIEMBRE,26.500,32.800,20.200
6771,Vichayal,2018,NOVIEMBRE,24.700,30.400,19.000
6772,Chulucanas,2018,NOVIEMBRE,13.300,22.600,4.000
6773,Buenos Aires,2018,NOVIEMBRE,16.000,22.500,9.600
6774,Chalaco,2018,NOVIEMBRE,14.000,23.700,4.300
6775,La Matanza,2018,NOVIEMBRE,16.400,24.500,8.300
6776,Morropón,2018,NOVIEMBRE,24.200,30.900,17.500
6777,Salitral,2018,NOVIEMBRE,17.100,24.100,10.000
6778,San Juan de Bigote,2018,NOVIEMBRE,18.600,26.500,10.600
6779,Santa Catalina de Mossa,2018,NOVIEMBRE,13.500,21.000,5.900
6780,Santo Domingo,2018,NOVIEMBRE,18.600,26.900,10.400
6781,Yamango,2018,NOVIEMBRE,20.600,27.500,13.700
6782,Huancabamba,2018,NOVIEMBRE,24.900,32.200,17.500
6783,Canchaque,2018,NOVIEMBRE,16.300,23.000,9.600
6784,El Carmen de la Frontera,2018,NOVIEMBRE,23.200,29.400,17.000
6785,Huarmaca,2018,NOVIEMBRE,16.800,24.000,9.600
6786,Lalaquiz,2018,NOVIEMBRE,17.600,24.700,10.400
6787,San Miguel de El Faique,2018,NOVIEMBRE,26.900,31.900,21.800
6788,Sondor,2018,NOVIEMBRE,19.900,26.200,13.600
6789,Sondorillo,2018,NOVIEMBRE,23.600,31.900,15.400
6790,Ayabaca,2018,NOVIEMBRE,17.800,26.800,8.700
6791,Frías,2018,NOVIEMBRE,26.200,30.600,21.700
6792,Jililí,2018,NOVIEMBRE,19.400,25.200,13.700
6793,Lagunas,2018,NOVIEMBRE,14.400,22.200,6.500
6794,Montero,2018,NOVIEMBRE,21.100,26.000,16.100
6795,Pacaipampa,2018,NOVIEMBRE,25.400,31.100,19.800
6796,Paimas,2018,NOVIEMBRE,14.300,23.000,5.500
6797,Sapillica,2018,NOVIEMBRE,18.700,26.100,11.300
6798,Paita,2018,DICIEMBRE,12.700,21.700,3.800
6799,Amotape,2018,DICIEMBRE,13.800,20.000,7.500
6800,Colán,2018,DICIEMBRE,19.200,25.300,13.000
6801,El Arenal,2018,DICIEMBRE,24.400,29.900,18.900
6802,La Huaca,2018,DICIEMBRE,13.600,20.800,6.400
6803,Tamarindo,2018,DICIEMBRE,25.600,32.700,18.500
6804,Vichayal,2018,DICIEMBRE,22.400,28.900,16.000
6805,Chulucanas,2018,DICIEMBRE,10.800,19.200,2.400
6806,Buenos Aires,2018,DICIEMBRE,14.900,22.300,7.500
6807,Chalaco,2018,DICIEMBRE,11.800,21.600,2.100
6808,La Matanza,2018,DICIEMBRE,14.500,23.500,5.500
6809,Morropón,2018,DICIEMBRE,23.400,30.900,15.800
6810,Salitral,2018,DICIEMBRE,15.300,23.400,7.200
6811,San Juan de Bigote,2018,DICIEMBRE,16.600,25.500,7.700
6812,Santa Catalina de Mossa,2018,DICIEMBRE,12.900,22.000,3.900
6813,Santo Domingo,2018,DICIEMBRE,17.000,26.200,7.800
6814,Yamango,2018,DICIEMBRE,19.100,27.200,10.900
6815,Huancabamba,2018,DICIEMBRE,22.000,29.900,14.000
6816,Canchaque,2018,DICIEMBRE,14.800,22.400,7.200
6817,El Carmen de la Frontera,2018,DICIEMBRE,21.300,27.800,14.900
6818,Huarmaca,2018,DICIEMBRE,15.300,23.200,7.500
6819,Lalaquiz,2018,DICIEMBRE,15.700,22.800,8.600
6820,San Miguel de El Faique,2018,DICIEMBRE,25.000,30.000,19.900
6821,Sondor,2018,DICIEMBRE,18.100,25.200,11.000
6822,Sondorillo,2018,DICIEMBRE,20.400,28.700,12.100
6823,Ayabaca,2018,DICIEMBRE,14.600,22.700,6.400
6824,Frías,2018,DICIEMBRE,24.300,29.000,19.600
6825,Jililí,2018,DICIEMBRE,17.900,24.600,11.200
6826,Lagunas,2018,DICIEMBRE,12.700,21.500,3.800
6827,Montero,2018,DICIEMBRE,19.300,25.000,13.500
6828,Pacaipampa,2018,DICIEMBRE,23.700,29.700,17.700
6829,Paimas,2018,DICIEMBRE,12.000,20.900,3.100
6830,Sapillica,2018,DICIEMBRE,16.500,24.100,9.000
6831,Paita,2018,ANUAL,18.192,26.467,9.917
6832,Amotape,2018,ANUAL,20.958,28.125,13.800
6833,Colán,2018,ANUAL,24.250,30.642,17.817
6834,El Arenal,2018,ANUAL,27.142,33.067,21.225
6835,La Huaca,2018,ANUAL,21.825,28.650,15.000
6836,Tamarindo,2018,ANUAL,27.192,33.625,20.742
6837,Vichayal,2018,ANUAL,25.142,31.300,18.992
6838,Chulucanas,2018,ANUAL,19.192,27.708,10.658
6839,Buenos Aires,2018,ANUAL,17.800,24.292,11.325
6840,Chalaco,2018,ANUAL,18.958,27.950,9.950
6841,La Matanza,2018,ANUAL,19.083,27.208,10.933
6842,Morropón,2018,ANUAL,25.192,32.108,18.258
6843,Salitral,2018,ANUAL,18.667,26.150,11.192
6844,San Juan de Bigote,2018,ANUAL,21.158,29.275,13.017
6845,Santa Catalina de Mossa,2018,ANUAL,14.958,22.950,7.000
6846,Santo Domingo,2018,ANUAL,20.842,29.092,12.608
6847,Yamango,2018,ANUAL,22.133,29.583,14.675
6848,Huancabamba,2018,ANUAL,26.192,33.467,18.850
6849,Canchaque,2018,ANUAL,22.000,29.017,14.983
6850,El Carmen de la Frontera,2018,ANUAL,23.908,30.392,17.433
6851,Huarmaca,2018,ANUAL,18.158,25.592,10.733
6852,Lalaquiz,2018,ANUAL,20.017,27.283,12.750
6853,San Miguel de El Faique,2018,ANUAL,27.542,32.542,22.550
6854,Sondor,2018,ANUAL,23.517,30.108,16.942
6855,Sondorillo,2018,ANUAL,25.833,33.883,18.033
6856,Ayabaca,2018,ANUAL,22.942,31.433,14.442
6857,Frías,2018,ANUAL,27.242,32.325,22.133
6858,Jililí,2018,ANUAL,24.475,30.417,18.542
6859,Lagunas,2018,ANUAL,15.567,23.742,7.325
6860,Montero,2018,ANUAL,22.783,28.225,17.283
6861,Pacaipampa,2018,ANUAL,26.600,32.808,20.400
6862,Paimas,2018,ANUAL,17.700,25.983,9.383
6863,Sapillica,2018,ANUAL,22.208,29.558,14.850
6864,Paita,2019,ENERO,14.000,23.100,4.800
6865,Amotape,2019,ENERO,14.300,20.400,8.000
6866,Colán,2019,ENERO,18.700,25.200,12.100
6867,El Arenal,2019,ENERO,23.300,29.400,17.200
6868,La Huaca,2019,ENERO,13.500,20.600,6.400
6869,Tamarindo,2019,ENERO,25.900,33.200,18.600
6870,Vichayal,2019,ENERO,23.000,29.600,16.400
6871,Chulucanas,2019,ENERO,11.000,20.300,1.800
6872,Buenos Aires,2019,ENERO,15.400,22.700,8.100
6873,Chalaco,2019,ENERO,12.600,22.600,2.600
6874,La Matanza,2019,ENERO,15.500,24.600,6.400
6875,Morropón,2019,ENERO,23.300,30.900,15.900
6876,Salitral,2019,ENERO,15.400,23.400,7.500
6877,San Juan de Bigote,2019,ENERO,17.300,26.700,7.900
6878,Santa Catalina de Mossa,2019,ENERO,12.300,21.600,3.000
6879,Santo Domingo,2019,ENERO,17.500,27.000,8.100
6880,Yamango,2019,ENERO,21.400,28.300,13.900
6881,Huancabamba,2019,ENERO,22.900,31.300,14.600
6882,Canchaque,2019,ENERO,14.200,21.500,6.900
6883,El Carmen de la Frontera,2019,ENERO,21.400,28.300,13.900
6884,Huarmaca,2019,ENERO,14.200,23.400,6.900
6885,Lalaquiz,2019,ENERO,16.600,24.700,8.500
6886,San Miguel de El Faique,2019,ENERO,23.900,29.600,18.300
6887,Sondor,2019,ENERO,18.400,24.800,11.900
6888,Sondorillo,2019,ENERO,20.400,29.300,11.600
6889,Ayabaca,2019,ENERO,14.600,23.100,6.000
6890,Frías,2019,ENERO,23.500,28.100,18.800
6891,Jililí,2019,ENERO,17.400,23.400,11.300
6892,Lagunas,2019,ENERO,12.300,22.400,2.200
6893,Montero,2019,ENERO,18.900,24.100,13.600
6894,Pacaipampa,2019,ENERO,22.500,28.800,16.100
6895,Paimas,2019,ENERO,13.100,22.300,3.900
6896,Sapillica,2019,ENERO,16.600,24.400,8.800
6897,Paita,2019,FEBRERO,16.900,26.700,7.100
6898,Amotape,2019,FEBRERO,12.200,17.900,6.500
6899,Colán,2019,FEBRERO,18.400,24.700,12.100
6900,El Arenal,2019,FEBRERO,26.600,33.200,20.000
6901,La Huaca,2019,FEBRERO,17.100,24.700,9.600
6902,Tamarindo,2019,FEBRERO,25.500,33.000,18.000
6903,Vichayal,2019,FEBRERO,24.800,32.300,17.400
6904,Chulucanas,2019,FEBRERO,12.800,21.500,4.100
6905,Buenos Aires,2019,FEBRERO,18.100,25.600,10.600
6906,Chalaco,2019,FEBRERO,15.600,25.800,5.400
6907,La Matanza,2019,FEBRERO,18.000,27.900,8.000
6908,Morropón,2019,FEBRERO,24.600,32.600,16.700
6909,Salitral,2019,FEBRERO,19.000,27.900,10.200
6910,San Juan de Bigote,2019,FEBRERO,19.600,29.700,9.500
6911,Santa Catalina de Mossa,2019,FEBRERO,14.600,24.400,4.700
6912,Santo Domingo,2019,FEBRERO,19.900,30.100,9.800
6913,Yamango,2019,FEBRERO,21.900,31.300,12.600
6914,Huancabamba,2019,FEBRERO,23.600,32.100,15.200
6915,Canchaque,2019,FEBRERO,18.200,26.000,10.300
6916,El Carmen de la Frontera,2019,FEBRERO,24.300,31.800,16.800
6917,Huarmaca,2019,FEBRERO,18.100,26.800,9.500
6918,Lalaquiz,2019,FEBRERO,19.200,28.100,10.300
6919,San Miguel de El Faique,2019,FEBRERO,26.700,31.900,21.500
6920,Sondor,2019,FEBRERO,21.800,29.400,14.200
6921,Sondorillo,2019,FEBRERO,20.800,29.500,12.000
6922,Ayabaca,2019,FEBRERO,14.400,22.500,6.200
6923,Frías,2019,FEBRERO,26.000,31.300,20.700
6924,Jililí,2019,FEBRERO,21.000,27.600,14.400
6925,Lagunas,2019,FEBRERO,14.900,25.100,4.800
6926,Montero,2019,FEBRERO,21.900,27.900,15.900
6927,Pacaipampa,2019,FEBRERO,25.900,33.000,18.800
6928,Paimas,2019,FEBRERO,18.700,25.900,10.600
6929,Sapillica,2019,FEBRERO,18.700,26.700,10.600
6930,Paita,2019,MARZO,19.000,29.300,8.700
6931,Amotape,2019,MARZO,15.600,22.200,9.000
6932,Colán,2019,MARZO,20.300,27.600,13.000
6933,El Arenal,2019,MARZO,26.900,33.500,20.200
6934,La Huaca,2019,MARZO,18.800,25.500,12.100
6935,Tamarindo,2019,MARZO,26.200,34.100,18.300
6936,Vichayal,2019,MARZO,25.400,32.600,18.200
6937,Chulucanas,2019,MARZO,16.400,26.000,6.900
6938,Buenos Aires,2019,MARZO,19.200,27.000,11.400
6939,Chalaco,2019,MARZO,17.600,28.100,7.100
6940,La Matanza,2019,MARZO,20.200,30.100,10.300
6941,Morropón,2019,MARZO,25.900,33.700,18.200
6942,Salitral,2019,MARZO,19.500,28.100,10.800
6943,San Juan de Bigote,2019,MARZO,21.400,31.900,10.900
6944,Santa Catalina de Mossa,2019,MARZO,16.100,26.000,6.200
6945,Santo Domingo,2019,MARZO,21.500,31.600,11.300
6946,Yamango,2019,MARZO,24.400,33.500,15.400
6947,Huancabamba,2019,MARZO,24.400,34.400,14.400
6948,Canchaque,2019,MARZO,19.400,26.100,12.700
6949,El Carmen de la Frontera,2019,MARZO,24.400,32.300,16.500
6950,Huarmaca,2019,MARZO,18.900,27.500,10.400
6951,Lalaquiz,2019,MARZO,20.800,29.600,12.000
6952,San Miguel de El Faique,2019,MARZO,27.000,32.700,21.200
6953,Sondor,2019,MARZO,22.200,29.200,15.300
6954,Sondorillo,2019,MARZO,22.700,32.600,12.800
6955,Ayabaca,2019,MARZO,18.500,27.700,9.200
6956,Frías,2019,MARZO,26.400,32.000,20.800
6957,Jililí,2019,MARZO,22.200,28.100,16.300
6958,Lagunas,2019,MARZO,16.400,26.400,6.300
6959,Montero,2019,MARZO,22.000,27.800,16.100
6960,Pacaipampa,2019,MARZO,26.300,33.600,19.000
6961,Paimas,2019,MARZO,18.000,28.400,7.700
6962,Sapillica,2019,MARZO,20.500,28.800,12.200
6963,Paita,2019,ABRIL,19.600,29.800,9.400
6964,Amotape,2019,ABRIL,20.400,27.600,13.200
6965,Colán,2019,ABRIL,22.500,29.700,15.300
6966,El Arenal,2019,ABRIL,28.700,35.600,21.800
6967,La Huaca,2019,ABRIL,22.800,31.200,14.500
6968,Tamarindo,2019,ABRIL,25.400,33.300,17.500
6969,Vichayal,2019,ABRIL,26.500,34.000,19.000
6970,Chulucanas,2019,ABRIL,18.900,29.000,8.700
6971,Buenos Aires,2019,ABRIL,20.200,27.400,12.900
6972,Chalaco,2019,ABRIL,19.000,29.700,8.300
6973,La Matanza,2019,ABRIL,20.900,30.900,10.900
6974,Morropón,2019,ABRIL,25.900,33.600,18.100
6975,Salitral,2019,ABRIL,21.400,30.500,12.300
6976,San Juan de Bigote,2019,ABRIL,21.800,32.300,11.300
6977,Santa Catalina de Mossa,2019,ABRIL,16.800,26.400,7.100
6978,Santo Domingo,2019,ABRIL,21.800,32.300,11.200
6979,Yamango,2019,ABRIL,24.600,33.900,15.300
6980,Huancabamba,2019,ABRIL,25.300,34.700,15.800
6981,Canchaque,2019,ABRIL,22.700,31.300,14.000
6982,El Carmen de la Frontera,2019,ABRIL,25.600,33.800,17.400
6983,Huarmaca,2019,ABRIL,20.400,29.300,11.500
6984,Lalaquiz,2019,ABRIL,22.300,30.900,13.600
6985,San Miguel de El Faique,2019,ABRIL,28.200,33.600,22.700
6986,Sondor,2019,ABRIL,25.500,34.500,16.500
6987,Sondorillo,2019,ABRIL,24.200,33.900,14.600
6988,Ayabaca,2019,ABRIL,21.400,31.300,11.500
6989,Frías,2019,ABRIL,28.100,34.100,22.100
6990,Jililí,2019,ABRIL,25.100,32.500,17.700
6991,Lagunas,2019,ABRIL,17.400,27.100,7.700
6992,Montero,2019,ABRIL,23.800,30.800,16.900
6993,Pacaipampa,2019,ABRIL,28.300,35.800,20.700
6994,Paimas,2019,ABRIL,18.500,29.100,8.000
6995,Sapillica,2019,ABRIL,22.600,31.500,13.700
6996,Paita,2019,MAYO,22.300,32.100,12.600
6997,Amotape,2019,MAYO,20.400,26.400,14.300
6998,Colán,2019,MAYO,22.600,29.200,15.900
6999,El Arenal,2019,MAYO,31.100,37.700,24.500
7000,La Huaca,2019,MAYO,26.400,33.000,19.800
7001,Tamarindo,2019,MAYO,26.700,33.800,19.700
7002,Vichayal,2019,MAYO,27.700,34.300,21.100
7003,Chulucanas,2019,MAYO,22.000,32.100,12.000
7004,Buenos Aires,2019,MAYO,21.400,28.700,14.000
7005,Chalaco,2019,MAYO,20.900,31.700,10.100
7006,La Matanza,2019,MAYO,23.400,32.800,13.900
7007,Morropón,2019,MAYO,26.700,34.200,19.200
7008,Salitral,2019,MAYO,23.700,32.100,15.200
7009,San Juan de Bigote,2019,MAYO,24.200,34.100,14.200
7010,Santa Catalina de Mossa,2019,MAYO,18.300,27.700,9.000
7011,Santo Domingo,2019,MAYO,23.900,33.700,14.000
7012,Yamango,2019,MAYO,25.400,33.900,16.800
7013,Huancabamba,2019,MAYO,26.700,35.600,17.800
7014,Canchaque,2019,MAYO,26.500,33.200,19.800
7015,El Carmen de la Frontera,2019,MAYO,26.700,34.600,18.900
7016,Huarmaca,2019,MAYO,22.100,30.600,13.600
7017,Lalaquiz,2019,MAYO,25.000,33.200,16.800
7018,San Miguel de El Faique,2019,MAYO,30.100,34.900,25.300
7019,Sondor,2019,MAYO,29.200,36.300,22.100
7020,Sondorillo,2019,MAYO,26.000,35.300,16.700
7021,Ayabaca,2019,MAYO,22.500,32.000,12.900
7022,Frías,2019,MAYO,31.300,37.600,25.100
7023,Jililí,2019,MAYO,29.300,34.800,23.700
7024,Lagunas,2019,MAYO,18.600,27.600,9.700
7025,Montero,2019,MAYO,27.200,33.700,20.700
7026,Pacaipampa,2019,MAYO,30.400,37.400,23.400
7027,Paimas,2019,MAYO,21.100,31.300,10.900
7028,Sapillica,2019,MAYO,24.800,33.000,16.600
7029,Paita,2019,JUNIO,23.200,30.800,15.700
7030,Amotape,2019,JUNIO,24.100,30.600,17.600
7031,Colán,2019,JUNIO,26.500,33.100,19.900
7032,El Arenal,2019,JUNIO,29.900,35.800,24.000
7033,La Huaca,2019,JUNIO,28.300,35.000,21.500
7034,Tamarindo,2019,JUNIO,29.300,35.200,23.500
7035,Vichayal,2019,JUNIO,26.600,32.300,21.000
7036,Chulucanas,2019,JUNIO,26.300,35.900,16.700
7037,Buenos Aires,2019,JUNIO,20.100,25.900,14.200
7038,Chalaco,2019,JUNIO,24.500,33.500,15.500
7039,La Matanza,2019,JUNIO,22.600,30.200,15.000
7040,Morropón,2019,JUNIO,26.500,32.900,20.000
7041,Salitral,2019,JUNIO,22.000,28.500,15.400
7042,San Juan de Bigote,2019,JUNIO,25.400,33.200,17.600
7043,Santa Catalina de Mossa,2019,JUNIO,17.700,24.800,10.600
7044,Santo Domingo,2019,JUNIO,23.500,31.300,15.700
7045,Yamango,2019,JUNIO,23.600,29.900,17.300
7046,Huancabamba,2019,JUNIO,29.900,37.000,22.800
7047,Canchaque,2019,JUNIO,28.200,35.100,21.200
7048,El Carmen de la Frontera,2019,JUNIO,25.800,31.900,19.600
7049,Huarmaca,2019,JUNIO,20.800,27.800,13.700
7050,Lalaquiz,2019,JUNIO,23.200,29.900,16.500
7051,San Miguel de El Faique,2019,JUNIO,30.600,35.400,25.800
7052,Sondor,2019,JUNIO,28.500,35.100,21.900
7053,Sondorillo,2019,JUNIO,30.000,37.600,22.300
7054,Ayabaca,2019,JUNIO,28.700,38.200,19.100
7055,Frías,2019,JUNIO,29.800,35.000,24.600
7056,Jililí,2019,JUNIO,30.400,36.200,24.500
7057,Lagunas,2019,JUNIO,17.800,24.400,11.200
7058,Montero,2019,JUNIO,26.200,31.700,20.700
7059,Pacaipampa,2019,JUNIO,30.200,36.600,23.900
7060,Paimas,2019,JUNIO,22.600,30.500,14.700
7061,Sapillica,2019,JUNIO,26.700,34.100,19.300
7062,Paita,2019,JULIO,21.400,28.600,14.200
7063,Amotape,2019,JULIO,25.600,32.700,18.500
7064,Colán,2019,JULIO,29.600,35.400,23.900
7065,El Arenal,2019,JULIO,29.000,35.000,23.000
7066,La Huaca,2019,JULIO,28.700,35.600,21.700
7067,Tamarindo,2019,JULIO,29.100,35.000,23.200
7068,Vichayal,2019,JULIO,26.300,32.300,20.400
7069,Chulucanas,2019,JULIO,26.400,34.400,18.300
7070,Buenos Aires,2019,JULIO,18.900,24.700,13.000
7071,Chalaco,2019,JULIO,23.300,31.300,15.300
7072,La Matanza,2019,JULIO,20.900,28.200,13.600
7073,Morropón,2019,JULIO,25.700,32.200,19.200
7074,Salitral,2019,JULIO,21.100,27.600,14.600
7075,San Juan de Bigote,2019,JULIO,23.500,30.500,16.500
7076,Santa Catalina de Mossa,2019,JULIO,16.400,23.200,9.600
7077,Santo Domingo,2019,JULIO,22.300,29.800,14.700
7078,Yamango,2019,JULIO,22.400,28.700,16.100
7079,Huancabamba,2019,JULIO,29.500,35.900,23.200
7080,Canchaque,2019,JULIO,27.900,35.300,20.500
7081,El Carmen de la Frontera,2019,JULIO,24.300,30.800,17.800
7082,Huarmaca,2019,JULIO,19.600,26.900,12.400
7083,Lalaquiz,2019,JULIO,21.700,28.600,14.900
7084,San Miguel de El Faique,2019,JULIO,30.700,36.000,25.400
7085,Sondor,2019,JULIO,27.700,34.600,20.700
7086,Sondorillo,2019,JULIO,31.000,37.600,24.400
7087,Ayabaca,2019,JULIO,30.900,38.600,23.300
7088,Frías,2019,JULIO,29.000,34.500,23.600
7089,Jililí,2019,JULIO,30.000,36.100,23.800
7090,Lagunas,2019,JULIO,16.700,23.900,9.500
7091,Montero,2019,JULIO,25.200,31.000,19.400
7092,Pacaipampa,2019,JULIO,29.100,35.700,22.600
7093,Paimas,2019,JULIO,20.900,28.100,13.700
7094,Sapillica,2019,JULIO,26.500,33.500,19.600
7095,Paita,2019,AGOSTO,20.900,28.400,13.400
7096,Amotape,2019,AGOSTO,28.100,35.300,20.900
7097,Colán,2019,AGOSTO,30.000,35.400,24.600
7098,El Arenal,2019,AGOSTO,29.300,35.300,23.300
7099,La Huaca,2019,AGOSTO,30.500,37.600,23.400
7100,Tamarindo,2019,AGOSTO,29.100,34.500,23.700
7101,Vichayal,2019,AGOSTO,26.700,32.700,20.600
7102,Chulucanas,2019,AGOSTO,25.800,33.100,18.400
7103,Buenos Aires,2019,AGOSTO,19.800,26.000,13.600
7104,Chalaco,2019,AGOSTO,23.900,31.900,16.000
7105,La Matanza,2019,AGOSTO,21.300,28.700,13.900
7106,Morropón,2019,AGOSTO,26.400,32.600,20.200
7107,Salitral,2019,AGOSTO,21.300,28.600,14.100
7108,San Juan de Bigote,2019,AGOSTO,23.600,30.300,16.900
7109,Santa Catalina de Mossa,2019,AGOSTO,16.500,23.400,9.500
7110,Santo Domingo,2019,AGOSTO,21.900,29.300,14.500
7111,Yamango,2019,AGOSTO,22.600,29.300,15.900
7112,Huancabamba,2019,AGOSTO,28.700,33.800,23.500
7113,Canchaque,2019,AGOSTO,29.800,37.600,21.900
7114,El Carmen de la Frontera,2019,AGOSTO,25.300,31.700,18.900
7115,Huarmaca,2019,AGOSTO,20.300,27.900,12.700
7116,Lalaquiz,2019,AGOSTO,23.300,30.600,16.000
7117,San Miguel de El Faique,2019,AGOSTO,30.400,35.500,25.300
7118,Sondor,2019,AGOSTO,29.000,36.600,21.400
7119,Sondorillo,2019,AGOSTO,30.200,36.100,24.300
7120,Ayabaca,2019,AGOSTO,30.800,37.900,23.800
7121,Frías,2019,AGOSTO,29.800,35.300,24.300
7122,Jililí,2019,AGOSTO,31.600,38.100,25.000
7123,Lagunas,2019,AGOSTO,16.700,24.200,9.200
7124,Montero,2019,AGOSTO,25.800,31.900,19.700
7125,Pacaipampa,2019,AGOSTO,29.200,35.600,22.900
7126,Paimas,2019,AGOSTO,21.300,28.600,14.100
7127,Sapillica,2019,AGOSTO,27.000,33.900,20.200
7128,Paita,2019,SEPTIEMBRE,19.500,26.800,12.200
7129,Amotape,2019,SEPTIEMBRE,25.300,31.800,18.800
7130,Colán,2019,SEPTIEMBRE,28.400,33.600,23.200
7131,El Arenal,2019,SEPTIEMBRE,28.700,34.300,23.200
7132,La Huaca,2019,SEPTIEMBRE,27.400,33.600,21.200
7133,Tamarindo,2019,SEPTIEMBRE,28.600,33.900,23.300
7134,Vichayal,2019,SEPTIEMBRE,26.300,31.900,20.600
7135,Chulucanas,2019,SEPTIEMBRE,22.800,29.600,16.000
7136,Buenos Aires,2019,SEPTIEMBRE,19.400,25.000,13.800
7137,Chalaco,2019,SEPTIEMBRE,21.600,28.900,14.300
7138,La Matanza,2019,SEPTIEMBRE,20.500,27.700,13.300
7139,Morropón,2019,SEPTIEMBRE,25.800,31.800,19.800
7140,Salitral,2019,SEPTIEMBRE,20.400,26.900,13.900
7141,San Juan de Bigote,2019,SEPTIEMBRE,23.100,29.700,16.600
7142,Santa Catalina de Mossa,2019,SEPTIEMBRE,15.900,22.600,9.200
7143,Santo Domingo,2019,SEPTIEMBRE,21.500,28.800,14.300
7144,Yamango,2019,SEPTIEMBRE,22.400,28.700,16.000
7145,Huancabamba,2019,SEPTIEMBRE,28.400,33.600,23.200
7146,Canchaque,2019,SEPTIEMBRE,26.400,32.500,20.300
7147,El Carmen de la Frontera,2019,SEPTIEMBRE,24.800,31.200,18.500
7148,Huarmaca,2019,SEPTIEMBRE,19.700,26.800,12.600
7149,Lalaquiz,2019,SEPTIEMBRE,21.800,28.700,14.900
7150,San Miguel de El Faique,2019,SEPTIEMBRE,29.600,35.000,24.300
7151,Sondor,2019,SEPTIEMBRE,26.800,33.300,20.200
7152,Sondorillo,2019,SEPTIEMBRE,29.000,34.600,23.400
7153,Ayabaca,2019,SEPTIEMBRE,27.800,34.300,21.200
7154,Frías,2019,SEPTIEMBRE,28.800,33.700,23.900
7155,Jililí,2019,SEPTIEMBRE,28.800,34.300,23.400
7156,Lagunas,2019,SEPTIEMBRE,16.400,23.500,9.300
7157,Montero,2019,SEPTIEMBRE,24.900,30.300,19.400
7158,Pacaipampa,2019,SEPTIEMBRE,28.900,34.700,23.000
7159,Paimas,2019,SEPTIEMBRE,19.900,26.800,12.900
7160,Sapillica,2019,SEPTIEMBRE,25.200,31.500,18.900
7161,Paita,2019,OCTUBRE,18.600,26.000,11.300
7162,Amotape,2019,OCTUBRE,21.000,28.500,13.600
7163,Colán,2019,OCTUBRE,25.600,31.900,19.400
7164,El Arenal,2019,OCTUBRE,28.200,33.200,23.200
7165,La Huaca,2019,OCTUBRE,22.800,30.100,15.500
7166,Tamarindo,2019,OCTUBRE,27.900,32.900,22.800
7167,Vichayal,2019,OCTUBRE,25.800,31.000,20.600
7168,Chulucanas,2019,OCTUBRE,19.000,26.900,11.000
7169,Buenos Aires,2019,OCTUBRE,19.100,24.600,13.600
7170,Chalaco,2019,OCTUBRE,19.800,28.000,11.500
7171,La Matanza,2019,OCTUBRE,20.100,27.100,13.000
7172,Morropón,2019,OCTUBRE,25.400,31.000,19.700
7173,Salitral,2019,OCTUBRE,20.000,26.300,13.700
7174,San Juan de Bigote,2019,OCTUBRE,22.400,29.000,15.800
7175,Santa Catalina de Mossa,2019,OCTUBRE,15.700,22.300,9.200
7176,Santo Domingo,2019,OCTUBRE,21.200,28.300,14.200
7177,Yamango,2019,OCTUBRE,21.700,27.600,15.900
7178,Huancabamba,2019,OCTUBRE,28.100,33.300,23.000
7179,Canchaque,2019,OCTUBRE,23.400,30.200,16.500
