,ENTIDAD,Mes,A?,Tipo_sequia,Precipitacion,Temperatura_promedio,Temperatura_maxima,Temperatura_minima,Sembrada_ha,Cosechada_ha,perdida_ha,producto
8862,Lalaquiz,1,2005,NPS,16.6,20.54845807,28.52817773,12.5687384,10264,800,9464,frijol
8863,Lalaquiz,1,2005,NPS,16.6,20.54845807,28.52817773,12.5687384,2178,976,1202,frijol
8864,Lalaquiz,1,2006,D1,1.7,19.93161849,29.54943962,10.31379736,4403,1500,2903,maiz
8865,Lalaquiz,1,2006,D1,1.7,19.93161849,29.54943962,10.31379736,35286,23606,11680,maiz
8866,Lalaquiz,1,2006,D1,1.7,19.93161849,29.54943962,10.31379736,11724,2500,9224,frijol
8867,Lalaquiz,1,2006,D1,1.7,19.93161849,29.54943962,10.31379736,1460,199,1261,frijol
8868,Lalaquiz,1,2007,D1,22.5,17.90720758,25.50429795,10.22816082,50585,31298,19287,maiz
8869,Lalaquiz,1,2007,D1,22.5,17.90720758,25.50429795,10.22816082,775,684,91,frijol
8870,Lalaquiz,1,2008,D1,0.3,18.46917353,27.72907428,9.190728524,61971,38740,23231,maiz
8871,Lalaquiz,1,2008,D1,0.3,18.46917353,27.72907428,9.190728524,7642,3000,4642,frijol
8872,Lalaquiz,1,2008,D1,0.3,18.46917353,27.72907428,9.190728524,727,568,159,frijol
8873,Lalaquiz,1,2009,D0,2.5,20.55211749,29.39072533,11.71350964,62868,44577,18291,maiz
8874,Lalaquiz,1,2009,D0,2.5,20.55211749,29.39072533,11.71350964,4096,16,4080,frijol
8875,Lalaquiz,1,2009,D0,2.5,20.55211749,29.39072533,11.71350964,218,25,193,frijol
8876,Lalaquiz,1,2010,NPS,15.9,19.61242751,28.3302202,10.89463481,57919,16780,41139,maiz
8877,Lalaquiz,1,2010,NPS,15.9,19.61242751,28.3302202,10.89463481,1013,470,543,frijol
8878,Lalaquiz,1,2011,D0,0.1,18.32450392,28.30849997,8.340507878,34246,26680,7566,maiz
8879,Lalaquiz,1,2011,D0,0.1,18.32450392,28.30849997,8.340507878,686,185,501,frijol
8880,Lalaquiz,1,2012,D1,0.6,19.4,29.4,9.6,39620,13212,26408,maiz
8881,Lalaquiz,1,2012,D1,0.6,19.4,29.4,9.6,671,539,132,frijol
8882,Lalaquiz,1,2013,NPS,4.03,18.61222671,27.50170244,9.722750976,41076,31691,9385,maiz
8883,Lalaquiz,1,2013,NPS,4.03,18.61222671,27.50170244,9.722750976,3769,1039,2730,frijol
8884,Lalaquiz,1,2013,NPS,4.03,18.61222671,27.50170244,9.722750976,470,465,5,frijol
8885,Lalaquiz,1,2014,NPS,1.36,21.1,30.3,11.9,1629,80,1549,maiz
8886,Lalaquiz,1,2014,NPS,1.36,21.1,30.3,11.9,44158,18807,25351,maiz
8887,Lalaquiz,1,2014,NPS,1.36,21.1,30.3,11.9,3658,30,3628,frijol
8888,Lalaquiz,1,2014,NPS,1.36,21.1,30.3,11.9,527,200,327,frijol
8889,Lalaquiz,1,2015,NPS,29.51,20.6,28.1,13.1,42561,35569,6992,maiz
8890,Lalaquiz,1,2015,NPS,29.51,20.6,28.1,13.1,2234,295,1939,frijol
8891,Lalaquiz,1,2016,NPS,1.49,19.1,28.7,9.5,31017,31017,0,maiz
8892,Lalaquiz,1,2017,D0,3.84,20,28.9,11.1,19952,17169,2783,maiz
8893,Lalaquiz,1,2018,D1,0.37,20.9,31,10.9,26103,18396,7707,maiz
8894,Lalaquiz,1,2018,D1,0.37,20.9,31,10.9,705,155,550,frijol
8895,Lalaquiz,1,2019,D0,11.25,20.4,29.3,11.6,23877,16561,7316,maiz
8896,Lalaquiz,1,2019,D0,11.25,20.4,29.3,11.6,200,150,50,frijol
8897,Lalaquiz,1,2020,NPS,21.4,19.9,28.4,11.4,33069,30538,2531,maiz
8898,Lalaquiz,1,2020,NPS,21.4,19.9,28.4,11.4,1197,30,1167,frijol
8899,Lalaquiz,2,2004,NPS,14.79458388,18.091133,27.14943042,9.032835591,7663,1973,5690,maiz
8900,Lalaquiz,2,2004,NPS,14.79458388,18.091133,27.14943042,9.032835591,16092,3931,12161,frijol
8901,Lalaquiz,2,2005,NPS,78.9,20.35747962,28.0180282,12.69693103,4536,1755,2781,maiz
8902,Lalaquiz,2,2005,NPS,78.9,20.35747962,28.0180282,12.69693103,78322,51840,26482,maiz
8903,Lalaquiz,2,2005,NPS,78.9,20.35747962,28.0180282,12.69693103,10266,5360,4906,frijol
8904,Lalaquiz,2,2005,NPS,78.9,20.35747962,28.0180282,12.69693103,2178,976,1202,frijol
8905,Lalaquiz,2,2006,D3,0,21.85223249,31.62561703,12.07884796,4442,368,4074,maiz
8906,Lalaquiz,2,2006,D3,0,21.85223249,31.62561703,12.07884796,35286,23606,11680,maiz
8907,Lalaquiz,2,2006,D3,0,21.85223249,31.62561703,12.07884796,11872,5771,6101,frijol
8908,Lalaquiz,2,2006,D3,0,21.85223249,31.62561703,12.07884796,1460,199,1261,frijol
8909,Lalaquiz,2,2007,D0,0.3,19.91542021,29.03069968,10.81897065,4569,1437,3132,maiz
8910,Lalaquiz,2,2007,D0,0.3,19.91542021,29.03069968,10.81897065,50585,31298,19287,maiz
8911,Lalaquiz,2,2007,D0,0.3,19.91542021,29.03069968,10.81897065,12196,4740,7456,frijol
8912,Lalaquiz,2,2007,D0,0.3,19.91542021,29.03069968,10.81897065,775,684,91,frijol
8913,Lalaquiz,2,2008,D1,1,19.66127027,29.75196857,9.556788417,3281,48,3233,maiz
8914,Lalaquiz,2,2008,D1,1,19.66127027,29.75196857,9.556788417,61971,40480,21491,maiz
8915,Lalaquiz,2,2008,D1,1,19.66127027,29.75196857,9.556788417,7726,4022,3704,frijol
8916,Lalaquiz,2,2008,D1,1,19.66127027,29.75196857,9.556788417,727,568,159,frijol
8917,Lalaquiz,2,2009,D0,0,21.04328553,31.31563637,10.7709347,62868,44580,18288,maiz
8918,Lalaquiz,2,2009,D0,0,21.04328553,31.31563637,10.7709347,4097,1698,2399,frijol
8919,Lalaquiz,2,2009,D0,0,21.04328553,31.31563637,10.7709347,218,197,21,frijol
8920,Lalaquiz,2,2010,NPS,47,19.64660237,27.87644188,11.41676286,57919,16947,40972,maiz
8921,Lalaquiz,2,2010,NPS,47,19.64660237,27.87644188,11.41676286,3308,1780,1528,frijol
8922,Lalaquiz,2,2010,NPS,47,19.64660237,27.87644188,11.41676286,1013,470,543,frijol
8923,Lalaquiz,2,2011,D0,0,18.47909573,29.13948216,7.818709304,34246,26680,7566,maiz
8924,Lalaquiz,2,2011,D0,0,18.47909573,29.13948216,7.818709304,4101,23,4078,frijol
8925,Lalaquiz,2,2011,D0,0,18.47909573,29.13948216,7.818709304,686,185,501,frijol
8926,Lalaquiz,2,2012,D1,5.7,19.5,28.1,10.4,39620,33479,6141,maiz
8927,Lalaquiz,2,2012,D1,5.7,19.5,28.1,10.4,2462,838,1624,frijol
8928,Lalaquiz,2,2012,D1,5.7,19.5,28.1,10.4,671,645,26,frijol
8929,Lalaquiz,2,2013,NPS,0.14,19.44835415,29.02207987,9.874628427,41076,33822,7254,maiz
8930,Lalaquiz,2,2013,NPS,0.14,19.44835415,29.02207987,9.874628427,4376,3167,1209,frijol
8931,Lalaquiz,2,2013,NPS,0.14,19.44835415,29.02207987,9.874628427,470,465,5,frijol
8932,Lalaquiz,2,2014,D0,0.16,21.7,31.6,11.7,1629,80,1549,maiz
8933,Lalaquiz,2,2014,D0,0.16,21.7,31.6,11.7,44158,43025,1133,maiz
8934,Lalaquiz,2,2014,D0,0.16,21.7,31.6,11.7,3658,1964,1694,frijol
8935,Lalaquiz,2,2014,D0,0.16,21.7,31.6,11.7,527,527,0,frijol
8936,Lalaquiz,2,2015,NPS,33.33,22,29.5,14.5,42561,40272,2289,maiz
8937,Lalaquiz,2,2015,NPS,33.33,22,29.5,14.5,2237,432,1805,frijol
8938,Lalaquiz,2,2016,NPS,0.52,22.4,32,12.8,31017,31017,0,maiz
8939,Lalaquiz,2,2016,NPS,0.52,22.4,32,12.8,1518,475,1043,frijol
8940,Lalaquiz,2,2017,D0,30.21,21,30.6,11.5,19952,17169,2783,maiz
8941,Lalaquiz,2,2017,D0,30.21,21,30.6,11.5,865,32,833,frijol
8942,Lalaquiz,2,2018,D1,14.68,22.4,30.7,14.1,1396,60,1336,maiz
8943,Lalaquiz,2,2018,D1,14.68,22.4,30.7,14.1,26103,23578,2525,maiz
8944,Lalaquiz,2,2018,D1,14.68,22.4,30.7,14.1,1242,865,377,frijol
8945,Lalaquiz,2,2018,D1,14.68,22.4,30.7,14.1,705,155,550,frijol
8946,Lalaquiz,2,2019,D0,1.18,20.8,29.5,12,23877,23232,645,maiz
8947,Lalaquiz,2,2019,D0,1.18,20.8,29.5,12,954,850,104,frijol
8948,Lalaquiz,2,2019,D0,1.18,20.8,29.5,12,200,150,50,frijol
8949,Lalaquiz,2,2020,NPS,54.9,20.5,29.1,12,33069,32555,514,maiz
8950,Lalaquiz,2,2020,NPS,54.9,20.5,29.1,12,1245,253,992,frijol
8951,Lalaquiz,3,2004,NPS,11.3,22.14784692,31.77308069,12.52261314,7814,3247,4567,maiz
8952,Lalaquiz,3,2004,NPS,11.3,22.14784692,31.77308069,12.52261314,16406,14773,1633,frijol
8953,Lalaquiz,3,2005,NPS,4.2,20.69571031,29.85142773,11.53999289,4560,2455,2105,maiz
8954,Lalaquiz,3,2005,NPS,4.2,20.69571031,29.85142773,11.53999289,10298,9566,732,frijol
8955,Lalaquiz,3,2006,D4,1.3,21.97668842,32.06704136,11.88633548,4442,368,4074,maiz
8956,Lalaquiz,3,2006,D4,1.3,21.97668842,32.06704136,11.88633548,11872,11271,601,frijol
8957,Lalaquiz,3,2007,D1,0.1,22.08281524,32.39852371,11.80252985,4628,1437,3191,maiz
8958,Lalaquiz,3,2007,D1,0.1,22.08281524,32.39852371,11.80252985,12280,9212,3068,frijol
8959,Lalaquiz,3,2008,D1,1.6,20.67355731,31.12906797,10.21069821,3299,653,2646,maiz
8960,Lalaquiz,3,2008,D1,1.6,20.67355731,31.12906797,10.21069821,7750,6269,1481,frijol
8961,Lalaquiz,3,2009,D1,1,22.6784454,31.89233694,13.46455386,2994,427,2567,maiz
8962,Lalaquiz,3,2009,D1,1,22.6784454,31.89233694,13.46455386,5314,4576,738,frijol
8963,Lalaquiz,3,2010,NPS,1.9,21.32397418,30.77349739,11.87445097,3358,2997,361,frijol
8964,Lalaquiz,3,2011,D2,0,22.45232177,33.01754475,11.88709878,3446,23,3423,frijol
8965,Lalaquiz,3,2012,D2,0.1,20.8,31.4,10.7,2573,2409,164,frijol
8966,Lalaquiz,3,2013,NPS,0.2,22.1,32.7,11.6,4376,3504,872,frijol
8967,Lalaquiz,3,2014,NPS,6.95,22.9,32.4,13.4,1629,80,1549,maiz
8968,Lalaquiz,3,2014,NPS,6.95,22.9,32.4,13.4,44158,43025,1133,maiz
8969,Lalaquiz,3,2014,NPS,6.95,22.9,32.4,13.4,4713,4104,609,frijol
8970,Lalaquiz,3,2014,NPS,6.95,22.9,32.4,13.4,527,527,0,frijol
8971,Lalaquiz,3,2015,NPS,35.02,22.5,30.2,14.8,2811,225,2586,maiz
8972,Lalaquiz,3,2015,NPS,35.02,22.5,30.2,14.8,42561,40272,2289,maiz
8973,Lalaquiz,3,2015,NPS,35.02,22.5,30.2,14.8,2408,1906,502,frijol
8974,Lalaquiz,3,2016,NPS,11.6,22.8,31.7,13.9,2607,280,2327,maiz
8975,Lalaquiz,3,2016,NPS,11.6,22.8,31.7,13.9,31017,31017,0,maiz
8976,Lalaquiz,3,2016,NPS,11.6,22.8,31.7,13.9,1518,1416,102,frijol
8977,Lalaquiz,3,2017,D0,3.61,24,34.1,13.8,1550,25,1525,maiz
8978,Lalaquiz,3,2017,D0,3.61,24,34.1,13.8,865,52,813,frijol
8979,Lalaquiz,3,2018,D2,0.05,23,33.1,13,1400,1355,45,maiz
8980,Lalaquiz,3,2018,D2,0.05,23,33.1,13,1242,1224,18,frijol
8981,Lalaquiz,3,2019,D1,4.82,22.7,32.6,12.8,1499,630,869,maiz
8982,Lalaquiz,3,2019,D1,4.82,22.7,32.6,12.8,954,931,23,frijol
8983,Lalaquiz,3,2019,D1,4.82,22.7,32.6,12.8,200,150,50,frijol
8984,Lalaquiz,3,2020,NPS,3,22.9,31.5,14.2,5730,921,4809,maiz
8985,Lalaquiz,3,2020,NPS,3,22.9,31.5,14.2,1245,1206,39,frijol
8986,Lalaquiz,4,2004,NPS,1.3,23.63891648,32.50819332,14.76963964,7814,7176,638,maiz
8987,Lalaquiz,4,2004,NPS,1.3,23.63891648,32.50819332,14.76963964,16406,14853,1553,frijol
8988,Lalaquiz,4,2005,NPS,0,24.25680796,34.64277117,13.87084476,4560,4000,560,maiz
8989,Lalaquiz,4,2005,NPS,0,24.25680796,34.64277117,13.87084476,10298,9740,558,frijol
8990,Lalaquiz,4,2006,D4,0,24.77101336,35.04375,14.49827672,4442,368,4074,maiz
8991,Lalaquiz,4,2006,D4,0,24.77101336,35.04375,14.49827672,11872,11271,601,frijol
8992,Lalaquiz,4,2007,D3,0,23.61442306,33.55503593,13.68072775,11328,8442,2886,maiz
8993,Lalaquiz,4,2007,D3,0,23.61442306,33.55503593,13.68072775,12298,9230,3068,frijol
8994,Lalaquiz,4,2008,D1,0,24.05205021,34.88240403,13.2581185,3299,1055,2244,maiz
8995,Lalaquiz,4,2008,D1,0,24.05205021,34.88240403,13.2581185,7750,6279,1471,frijol
8996,Lalaquiz,4,2009,NPS,0,24,33.6,14.4,3139,2217,922,maiz
8997,Lalaquiz,4,2009,NPS,0,24,33.6,14.4,5845,5119,726,frijol
8998,Lalaquiz,4,2010,NPS,1.1,23.58296334,32.1859521,14.97997458,902,259,643,maiz
8999,Lalaquiz,4,2010,NPS,1.1,23.58296334,32.1859521,14.97997458,3358,3230,128,frijol
9000,Lalaquiz,4,2011,D2,0.1,23.76465021,33.37635175,14.15294867,2530,328,2202,maiz
9001,Lalaquiz,4,2011,D2,0.1,23.76465021,33.37635175,14.15294867,3446,1078,2368,frijol
9002,Lalaquiz,4,2012,D2,0.2,24.2,31.8,16.5,2573,2424,149,frijol
9003,Lalaquiz,4,2013,NPS,0.15,23.5,33.2,13.7,2108,1090,1018,maiz
9004,Lalaquiz,4,2013,NPS,0.15,23.5,33.2,13.7,4376,4195,181,frijol
9005,Lalaquiz,4,2014,D0,0.15,25,34.8,15.2,1629,80,1549,maiz
9006,Lalaquiz,4,2014,D0,0.15,25,34.8,15.2,4713,4104,609,frijol
9007,Lalaquiz,4,2015,NPS,13.06,25.2,33.6,16.8,2811,225,2586,maiz
9008,Lalaquiz,4,2015,NPS,13.06,25.2,33.6,16.8,2408,1906,502,frijol
9009,Lalaquiz,4,2016,D0,1.5,24.7,34,15.3,2607,1797,810,maiz
9010,Lalaquiz,4,2016,D0,1.5,24.7,34,15.3,1518,1518,0,frijol
9011,Lalaquiz,4,2017,D0,0.49,24.7,34.4,15.1,1690,305,1385,maiz
9012,Lalaquiz,4,2017,D0,0.49,24.7,34.4,15.1,1414,52,1362,frijol
9013,Lalaquiz,4,2018,D2,0.07,25.1,35.1,15,1400,1400,0,maiz
9014,Lalaquiz,4,2018,D2,0.07,25.1,35.1,15,1242,1242,0,frijol
9015,Lalaquiz,4,2019,D1,0,24.2,33.9,14.6,1499,1229,270,maiz
9016,Lalaquiz,4,2019,D1,0,24.2,33.9,14.6,954,954,0,frijol
9017,Lalaquiz,4,2020,NPS,1.7,24.4,34,14.7,5730,951,4779,maiz
9018,Lalaquiz,4,2020,NPS,1.7,24.4,34,14.7,1245,1206,39,frijol
9019,Lalaquiz,5,2004,NPS,0.230958356,27.11044293,36.90892349,17.31196237,7814,7327,487,maiz
9020,Lalaquiz,5,2004,NPS,0.230958356,27.11044293,36.90892349,17.31196237,16406,14853,1553,frijol
9021,Lalaquiz,5,2005,NPS,1,26.16632252,35.45018739,16.88245764,4560,4344,216,maiz
9022,Lalaquiz,5,2005,NPS,1,26.16632252,35.45018739,16.88245764,10298,9740,558,frijol
9023,Lalaquiz,5,2006,D4,1.3,27.24012225,36.84271894,17.63752556,4442,3256,1186,maiz
9024,Lalaquiz,5,2006,D4,1.3,27.24012225,36.84271894,17.63752556,11872,11271,601,frijol
9025,Lalaquiz,5,2007,D1,0,26.26409129,36.26851197,16.20329885,11328,9743,1585,maiz
9026,Lalaquiz,5,2007,D1,0,26.26409129,36.26851197,16.20329885,12298,9230,3068,frijol
9027,Lalaquiz,5,2008,D1,0.1,26.19039065,35.31404018,17.12421452,3299,1110,2189,maiz
9028,Lalaquiz,5,2008,D1,0.1,26.19039065,35.31404018,17.12421452,7750,6297,1453,frijol
9029,Lalaquiz,5,2009,D0,11.6,27.94318489,36.36779423,19.51857555,3204,2217,987,maiz
9030,Lalaquiz,5,2009,D0,11.6,27.94318489,36.36779423,19.51857555,6095,5119,976,frijol
9031,Lalaquiz,5,2010,D2,0.6,26.32298022,35.78159438,16.86436606,902,587,315,maiz
9032,Lalaquiz,5,2010,D2,0.6,26.32298022,35.78159438,16.86436606,3358,3358,0,frijol
9033,Lalaquiz,5,2011,D2,0,26.41071696,35.6364818,17.18495212,2530,328,2202,maiz
9034,Lalaquiz,5,2011,D2,0,26.41071696,35.6364818,17.18495212,3446,1078,2368,frijol
9035,Lalaquiz,5,2012,D0,0.3,27.8,36.8,18.8,2607,490,2117,maiz
9036,Lalaquiz,5,2012,D0,0.3,27.8,36.8,18.8,2573,2424,149,frijol
9037,Lalaquiz,5,2012,D0,0.3,27.8,36.8,18.8,862,55,807,yuca
9038,Lalaquiz,5,2013,D0,1.2,26.4,35.6,17.2,1938,1609,329,maiz
9039,Lalaquiz,5,2013,D0,1.2,26.4,35.6,17.2,4378,4197,181,frijol
9040,Lalaquiz,5,2014,D0,2.37,28,37,19,1629,368,1261,maiz
9041,Lalaquiz,5,2014,D0,2.37,28,37,19,4713,4104,609,frijol
9042,Lalaquiz,5,2015,NPS,4.87,26.3,34.6,17.9,2811,1020,1791,maiz
9043,Lalaquiz,5,2015,NPS,4.87,26.3,34.6,17.9,2408,2405,3,frijol
9044,Lalaquiz,5,2016,D0,5.28,27.4,35.7,19,2607,2235,372,maiz
9045,Lalaquiz,5,2016,D0,5.28,27.4,35.7,19,1518,1518,0,frijol
9046,Lalaquiz,5,2017,D0,0.73,26.6,35,18.2,1690,1550,140,maiz
9047,Lalaquiz,5,2017,D0,0.73,26.6,35,18.2,1414,865,549,frijol
9048,Lalaquiz,5,2018,D2,0.63,28.2,37.5,18.9,1400,1400,0,maiz
9049,Lalaquiz,5,2018,D2,0.63,28.2,37.5,18.9,1242,1242,0,frijol
9050,Lalaquiz,5,2019,D1,0.25,26,35.3,16.7,1499,1331,168,maiz
9051,Lalaquiz,5,2019,D1,0.25,26,35.3,16.7,954,954,0,frijol
9052,Lalaquiz,5,2020,D0,2.3,27.3,36.3,18.3,5730,1396,4334,maiz
9053,Lalaquiz,5,2020,D0,2.3,27.3,36.3,18.3,1245,1238,7,frijol
9054,Lalaquiz,6,2004,NPS,47.5,29.74488346,37.66133461,21.82843231,7814,7327,487,maiz
9055,Lalaquiz,6,2004,NPS,47.5,29.74488346,37.66133461,21.82843231,16406,14853,1553,frijol
9056,Lalaquiz,6,2005,NPS,0.8,28.92783727,36.50027561,21.35539893,4560,4466,94,maiz
9057,Lalaquiz,6,2005,NPS,0.8,28.92783727,36.50027561,21.35539893,10298,9740,558,frijol
9058,Lalaquiz,6,2006,D4,39.3,31.11162619,38.31633637,23.90691601,4342,3386,956,maiz
9059,Lalaquiz,6,2006,D4,39.3,31.11162619,38.31633637,23.90691601,11872,11281,591,frijol
9060,Lalaquiz,6,2007,D1,39.2,30.04322589,37.18670961,22.92483029,11328,9743,1585,maiz
9061,Lalaquiz,6,2007,D1,39.2,30.04322589,37.18670961,22.92483029,12298,9230,3068,frijol
9062,Lalaquiz,6,2008,D0,16.4,29.66320157,36.15654218,23.37505979,3299,1128,2171,maiz
9063,Lalaquiz,6,2008,D0,16.4,29.66320157,36.15654218,23.37505979,7750,6297,1453,frijol
9064,Lalaquiz,6,2009,NPS,72.3,29.96205229,36.83739656,23.08670802,3204,2378,826,maiz
9065,Lalaquiz,6,2009,NPS,72.3,29.96205229,36.83739656,23.08670802,6095,5119,976,frijol
9066,Lalaquiz,6,2010,D2,3.1,29.39699168,36.13631806,22.6576653,902,882,20,maiz
9067,Lalaquiz,6,2010,D2,3.1,29.39699168,36.13631806,22.6576653,3358,3358,0,frijol
9068,Lalaquiz,6,2011,D2,3.8,29.24951268,35.33829416,23.16073121,3310,328,2982,maiz
9069,Lalaquiz,6,2011,D2,3.8,29.24951268,35.33829416,23.16073121,3446,1078,2368,frijol
9070,Lalaquiz,6,2012,NPS,57.5,29.8,36.4,23.4,6243,1168,5075,maiz
9071,Lalaquiz,6,2012,NPS,57.5,29.8,36.4,23.4,3703,2445,1258,frijol
9072,Lalaquiz,6,2012,NPS,57.5,29.8,36.4,23.4,2054,862,1192,yuca
9073,Lalaquiz,6,2013,D0,35.66,30.1,37,23.2,1938,1609,329,maiz
9074,Lalaquiz,6,2013,D0,35.66,30.1,37,23.2,4378,4197,181,frijol
9075,Lalaquiz,6,2014,D0,104.56,31.3,37.7,24.9,1629,894,735,maiz
9076,Lalaquiz,6,2014,D0,104.56,31.3,37.7,24.9,4713,4204,509,frijol
9077,Lalaquiz,6,2015,NPS,81.21,30.7,37.1,24.2,2811,2603,208,maiz
9078,Lalaquiz,6,2015,NPS,81.21,30.7,37.1,24.2,2408,2405,3,frijol
9079,Lalaquiz,6,2016,D0,54.01,30.5,37,24,2607,2607,0,maiz
9080,Lalaquiz,6,2016,D0,54.01,30.5,37,24,1518,1518,0,frijol
9081,Lalaquiz,6,2017,D0,12.53,29.8,36.9,22.8,1690,1690,0,maiz
9082,Lalaquiz,6,2017,D0,12.53,29.8,36.9,22.8,1414,1414,0,frijol
9083,Lalaquiz,6,2018,D1,98.3,29,37,23.7,1400,1400,0,maiz
9084,Lalaquiz,6,2018,D1,98.3,29,37,23.7,1242,1242,0,frijol
9085,Lalaquiz,6,2019,D1,12.02,30,37.6,22.3,1499,1331,168,maiz
9086,Lalaquiz,6,2019,D1,12.02,30,37.6,22.3,954,954,0,frijol
9087,Lalaquiz,6,2020,D0,14.9,30.6,37.7,23.5,5730,5294,436,maiz
9088,Lalaquiz,6,2020,D0,14.9,30.6,37.7,23.5,1245,1238,7,frijol
9089,Lalaquiz,7,2004,NPS,187.5,29.35053763,35.57341153,23.12766373,7814,7527,287,maiz
9090,Lalaquiz,7,2004,NPS,187.5,29.35053763,35.57341153,23.12766373,16406,14853,1553,frijol
9091,Lalaquiz,7,2005,NPS,164,30.63559826,36.52212418,24.74907235,4560,4466,94,maiz
9092,Lalaquiz,7,2005,NPS,164,30.63559826,36.52212418,24.74907235,10298,9740,558,frijol
9093,Lalaquiz,7,2006,D3,199.6,30.39235552,36.90637301,23.87833804,4342,3464,878,maiz
9094,Lalaquiz,7,2006,D3,199.6,30.39235552,36.90637301,23.87833804,11872,11333,539,frijol
9095,Lalaquiz,7,2007,D2,146.8,29.96836533,36.44629228,23.69816864,11328,11213,115,maiz
9096,Lalaquiz,7,2007,D2,146.8,29.96836533,36.44629228,23.69816864,12298,11730,568,frijol
9097,Lalaquiz,7,2008,NPS,236.2,28.89220472,34.61116248,23.13367857,3299,2038,1261,maiz
9098,Lalaquiz,7,2008,NPS,236.2,28.89220472,34.61116248,23.13367857,7750,7617,133,frijol
9099,Lalaquiz,7,2009,NPS,153.1,28.91842276,35.20228461,22.6345609,3204,2698,506,maiz
9100,Lalaquiz,7,2009,NPS,153.1,28.91842276,35.20228461,22.6345609,6095,5369,726,frijol
9101,Lalaquiz,7,2010,NPS,154,29.80459701,35.60095231,24.00824171,902,902,0,maiz
9102,Lalaquiz,7,2010,NPS,154,29.80459701,35.60095231,24.00824171,3358,3358,0,frijol
9103,Lalaquiz,7,2011,D1,250.9,29.60831161,35.45078513,23.76583809,2530,328,2202,maiz
9104,Lalaquiz,7,2011,D1,250.9,29.60831161,35.45078513,23.76583809,3446,1078,2368,frijol
9105,Lalaquiz,7,2012,NPS,181.4,29.5,35.4,23.4,6355,2570,3785,maiz
9106,Lalaquiz,7,2012,NPS,181.4,29.5,35.4,23.4,3738,2445,1293,frijol
9107,Lalaquiz,7,2012,NPS,181.4,29.5,35.4,23.4,2090,862,1228,yuca
9108,Lalaquiz,7,2013,D0,169.4,29.7,35.7,23.7,1938,1609,329,maiz
9109,Lalaquiz,7,2013,D0,169.4,29.7,35.7,23.7,4378,4197,181,frijol
9110,Lalaquiz,7,2014,NPS,235.13,29.5,35.3,23.7,1629,894,735,maiz
9111,Lalaquiz,7,2014,NPS,235.13,29.5,35.3,23.7,4713,4204,509,frijol
9112,Lalaquiz,7,2015,NPS,201.27,30.2,36,24.4,2811,2811,0,maiz
9113,Lalaquiz,7,2015,NPS,201.27,30.2,36,24.4,2408,2405,3,frijol
9114,Lalaquiz,7,2016,D0,231.17,30.4,36.4,24.3,2607,2607,0,maiz
9115,Lalaquiz,7,2016,D0,231.17,30.4,36.4,24.3,1173,592,581,maiz
9116,Lalaquiz,7,2016,D0,231.17,30.4,36.4,24.3,1518,1518,0,frijol
9117,Lalaquiz,7,2017,D1,169.5,30.7,36.9,24.4,1690,1690,0,maiz
9118,Lalaquiz,7,2017,D1,169.5,30.7,36.9,24.4,1414,1414,0,frijol
9119,Lalaquiz,7,2018,D1,148.48,30.9,37.4,24.4,1400,1400,0,maiz
9120,Lalaquiz,7,2018,D1,148.48,30.9,37.4,24.4,1242,1242,0,frijol
9121,Lalaquiz,7,2019,D1,150.3,31,37.6,24.4,1499,1331,168,maiz
9122,Lalaquiz,7,2019,D1,150.3,31,37.6,24.4,954,954,0,frijol
9123,Lalaquiz,7,2020,D0,221.8,30.7,36.9,24.5,5730,5423,307,maiz
9124,Lalaquiz,7,2020,D0,221.8,30.7,36.9,24.5,1245,1238,7,frijol
9125,Lalaquiz,8,2004,NPS,198.4,29.26975806,35.53709677,23.00241935,7814,7527,287,maiz
9126,Lalaquiz,8,2004,NPS,198.4,29.26975806,35.53709677,23.00241935,16406,14853,1553,frijol
9127,Lalaquiz,8,2005,NPS,144.7,29.74446977,35.9395366,23.54940294,4560,4466,94,maiz
9128,Lalaquiz,8,2005,NPS,144.7,29.74446977,35.9395366,23.54940294,10298,9740,558,frijol
9129,Lalaquiz,8,2006,D1,249.1,29.47907008,35.50938092,23.44875924,4342,3464,878,maiz
9130,Lalaquiz,8,2006,D1,249.1,29.47907008,35.50938092,23.44875924,11872,11333,539,frijol
9131,Lalaquiz,8,2007,NPS,192.5,29.5083377,35.66975878,23.51870968,11328,11213,115,maiz
9132,Lalaquiz,8,2007,NPS,192.5,29.5083377,35.66975878,23.51870968,12298,11730,568,frijol
9133,Lalaquiz,8,2008,NPS,258.5,29.12681447,34.48095267,23.67801209,3299,2720,579,maiz
9134,Lalaquiz,8,2008,NPS,258.5,29.12681447,34.48095267,23.67801209,7750,7617,133,frijol
9135,Lalaquiz,8,2009,NPS,165.5,30.06733018,36.06996287,24.06469749,3204,2698,506,maiz
9136,Lalaquiz,8,2009,NPS,165.5,30.06733018,36.06996287,24.06469749,6095,5369,726,frijol
9137,Lalaquiz,8,2010,NPS,191.7,29.89375829,35.70755541,24.07996116,902,902,0,maiz
9138,Lalaquiz,8,2010,NPS,191.7,29.89375829,35.70755541,24.07996116,3358,3358,0,frijol
9139,Lalaquiz,8,2011,D1,222.6,28.71782788,34.46556236,22.97009339,2530,1497,1033,maiz
9140,Lalaquiz,8,2011,D1,222.6,28.71782788,34.46556236,22.97009339,3446,1078,2368,frijol
