,ENTIDAD,AÃ±o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
6278,BUENOS AIRES,2017,SEPTIEMBRE,18.5,23.5,13.6
6279,CHALACO,2017,SEPTIEMBRE,21,27.9,14.1
6280,LA MATANZA,2017,SEPTIEMBRE,20.1,26.4,13.8
6281,MORROPÓN,2017,SEPTIEMBRE,25.2,31,19.3
6282,SALITRAL,2017,SEPTIEMBRE,19.8,25.6,14
6283,SAN JUAN DE BIGOTE,2017,SEPTIEMBRE,22.7,28.9,16.5
6284,SANTA CATALINA DE MOSSA,2017,SEPTIEMBRE,15.7,21.7,9.7
6285,SANTO DOMINGO,2017,SEPTIEMBRE,21.7,28.2,15.1
6286,YAMANGO,2017,SEPTIEMBRE,22.2,27.5,17
6287,HUANCABAMBA,2017,SEPTIEMBRE,27.8,32.6,22.9
6288,CANCHAQUE,2017,SEPTIEMBRE,26.2,32.8,19.6
6289,EL CARMEN DE LA FRONTERA,2017,SEPTIEMBRE,24.8,29.8,19.8
6290,HUARMACA,2017,SEPTIEMBRE,18.9,24.7,13.1
6291,LALAQUIZ,2017,SEPTIEMBRE,20.5,26.4,14.6
6292,SAN MIGUEL DE EL FAIQUE,2017,SEPTIEMBRE,29.6,34.6,24.6
6293,SONDOR,2017,SEPTIEMBRE,25,30.6,19.4
6294,SONDORILLO,2017,SEPTIEMBRE,29.6,35.7,23.4
6295,AYABACA,2017,SEPTIEMBRE,27.9,35.7,20.1
6296,FRÍAS,2017,SEPTIEMBRE,28.2,32.4,24
6297,JILILÍ,2017,SEPTIEMBRE,28.1,33.5,22.7
6298,LAGUNAS,2017,SEPTIEMBRE,17.1,22.7,11.5
6299,MONTERO,2017,SEPTIEMBRE,24.4,29.3,19.6
6300,PACAIPAMPA,2017,SEPTIEMBRE,28.4,33.7,23.1
6301,PAIMAS,2017,SEPTIEMBRE,18.9,25,12.9
6302,SAPILLICA,2017,SEPTIEMBRE,24.9,31.1,18.6
6303,PAITA,2017,OCTUBRE,17.8,25.6,10
6304,AMOTAPE,2017,OCTUBRE,28,34.5,21.5
6305,COLÁN,2017,OCTUBRE,28,34.5,21.5
6306,EL ARENAL,2017,OCTUBRE,27.2,32.1,22.4
6307,LA HUACA,2017,OCTUBRE,21.3,28,14.6
6308,TAMARINDO,2017,OCTUBRE,28.2,33.8,22.7
6309,VICHAYAL,2017,OCTUBRE,25.1,30.1,20.1
6310,CHULUCANAS,2017,OCTUBRE,20.5,28.9,12
6311,BUENOS AIRES,2017,OCTUBRE,17.6,23.2,12
6312,CHALACO,2017,OCTUBRE,19.5,27.5,11.5
6313,LA MATANZA,2017,OCTUBRE,18.8,26.3,11.3
6314,MORROPÓN,2017,OCTUBRE,25.2,31.7,18.6
6315,SALITRAL,2017,OCTUBRE,18.2,24.7,11.8
6316,SAN JUAN DE BIGOTE,2017,OCTUBRE,21.8,29.3,14.3
6317,SANTA CATALINA DE MOSSA,2017,OCTUBRE,14.6,21.6,7.7
6318,SANTO DOMINGO,2017,OCTUBRE,21,28.7,13.3
6319,YAMANGO,2017,OCTUBRE,21.6,28.2,15
6320,HUANCABAMBA,2017,OCTUBRE,28.1,34.1,22.1
6321,CANCHAQUE,2017,OCTUBRE,21.6,28.5,14.7
6322,EL CARMEN DE LA FRONTERA,2017,OCTUBRE,24.4,29.6,19.2
6323,HUARMACA,2017,OCTUBRE,18,24.5,11.5
6324,LALAQUIZ,2017,OCTUBRE,19.1,25.2,12.9
6325,SAN MIGUEL DE EL FAIQUE,2017,OCTUBRE,27.4,32,22.8
6326,SONDOR,2017,OCTUBRE,22.6,28.7,16.6
6327,SONDORILLO,2017,OCTUBRE,29.7,37.4,22
6328,AYABACA,2017,OCTUBRE,26.4,35.8,17
6329,FRÍAS,2017,OCTUBRE,26.7,30.7,22.7
6330,JILILÍ,2017,OCTUBRE,24.2,30,18.5
6331,LAGUNAS,2017,OCTUBRE,15.5,22.5,8.4
6332,MONTERO,2017,OCTUBRE,22.8,27.7,17.9
6333,PACAIPAMPA,2017,OCTUBRE,26.6,31.7,21.5
6334,PAIMAS,2017,OCTUBRE,17.7,25.5,9.8
6335,SAPILLICA,2017,OCTUBRE,23,30,16
6336,PAITA,2017,NOVIEMBRE,16.3,26.7,6
6337,AMOTAPE,2017,NOVIEMBRE,19.2,26,12.4
6338,COLÁN,2017,NOVIEMBRE,24.3,31.3,17.3
6339,EL ARENAL,2017,NOVIEMBRE,25,30.6,19.5
6340,LA HUACA,2017,NOVIEMBRE,18.7,26.5,10.9
6341,TAMARINDO,2017,NOVIEMBRE,27.7,33.6,21.8
6342,VICHAYAL,2017,NOVIEMBRE,23.8,29.9,17.8
6343,CHULUCANAS,2017,NOVIEMBRE,16.9,27.3,6.6
6344,BUENOS AIRES,2017,NOVIEMBRE,16.2,23.6,8.8
6345,CHALACO,2017,NOVIEMBRE,16.5,26.9,6.1
6346,LA MATANZA,2017,NOVIEMBRE,17.1,27.1,7.2
6347,MORROPÓN,2017,NOVIEMBRE,24.5,31.9,17
6348,SALITRAL,2017,NOVIEMBRE,16.5,25.3,7.6
6349,SAN JUAN DE BIGOTE,2017,NOVIEMBRE,20,29.6,10.3
6350,SANTA CATALINA DE MOSSA,2017,NOVIEMBRE,12.7,22.2,3.3
6351,SANTO DOMINGO,2017,NOVIEMBRE,19.2,28.8,9.6
6352,YAMANGO,2017,NOVIEMBRE,20.3,28.5,12.1
6353,HUANCABAMBA,2017,NOVIEMBRE,26.5,33.7,19.4
6354,CANCHAQUE,2017,NOVIEMBRE,19.6,27.2,12.1
6355,EL CARMEN DE LA FRONTERA,2017,NOVIEMBRE,23,29.4,16.5
6356,HUARMACA,2017,NOVIEMBRE,16.2,24.2,8.1
6357,LALAQUIZ,2017,NOVIEMBRE,17.4,26,8.9
6358,SAN MIGUEL DE EL FAIQUE,2017,NOVIEMBRE,25.4,30.8,20
6359,SONDOR,2017,NOVIEMBRE,21.5,28.9,14.1
6360,SONDORILLO,2017,NOVIEMBRE,26.1,35.3,16.9
6361,AYABACA,2017,NOVIEMBRE,22,31.9,12.1
6362,FRÍAS,2017,NOVIEMBRE,25.1,29.4,20.9
6363,JILILÍ,2017,NOVIEMBRE,22.7,29,16.5
6364,LAGUNAS,2017,NOVIEMBRE,13.5,23.6,3.4
6365,MONTERO,2017,NOVIEMBRE,21.3,27,15.5
6366,PACAIPAMPA,2017,NOVIEMBRE,24.1,30,18.1
6367,PAIMAS,2017,NOVIEMBRE,15.8,26.3,5.3
6368,SAPILLICA,2017,NOVIEMBRE,20.5,28.8,12.3
6369,PAITA,2017,DICIEMBRE,13.5,22.7,4.4
6370,AMOTAPE,2017,DICIEMBRE,15.8,23,8.7
6371,COLÁN,2017,DICIEMBRE,20.7,26.5,14.8
6372,EL ARENAL,2017,DICIEMBRE,24.4,30.1,18.7
6373,LA HUACA,2017,DICIEMBRE,13.7,20.4,6.9
6374,TAMARINDO,2017,DICIEMBRE,25.8,32.6,19.1
6375,VICHAYAL,2017,DICIEMBRE,22.8,28.9,16.6
6376,CHULUCANAS,2017,DICIEMBRE,11.3,19.3,3.4
6377,BUENOS AIRES,2017,DICIEMBRE,14.6,22.5,6.8
6378,CHALACO,2017,DICIEMBRE,12.5,21.3,3.8
6379,LA MATANZA,2017,DICIEMBRE,15.1,24.7,5.5
6380,MORROPÓN,2017,DICIEMBRE,22.8,30.8,14.7
6381,SALITRAL,2017,DICIEMBRE,14.6,23.7,5.4
6382,SAN JUAN DE BIGOTE,2017,DICIEMBRE,17.7,26.5,8.9
6383,SANTA CATALINA DE MOSSA,2017,DICIEMBRE,12,21.3,2.8
6384,SANTO DOMINGO,2017,DICIEMBRE,17.1,26.7,7.5
6385,YAMANGO,2017,DICIEMBRE,18.8,27.7,9.9
6386,HUANCABAMBA,2017,DICIEMBRE,22.6,29.3,15.9
6387,CANCHAQUE,2017,DICIEMBRE,14.6,21.4,7.8
6388,EL CARMEN DE LA FRONTERA,2017,DICIEMBRE,21.2,27.9,14.6
6389,HUARMACA,2017,DICIEMBRE,14.4,23,5.8
6390,LALAQUIZ,2017,DICIEMBRE,15.1,23.3,6.9
6391,SAN MIGUEL DE EL FAIQUE,2017,DICIEMBRE,24.6,30,19.2
6392,SONDOR,2017,DICIEMBRE,17.7,25.2,10.2
6393,SONDORILLO,2017,DICIEMBRE,22.2,30.1,14.2
6394,AYABACA,2017,DICIEMBRE,16.3,24.5,8.1
6395,FRÍAS,2017,DICIEMBRE,24.2,28.8,19.6
6396,JILILÍ,2017,DICIEMBRE,18.4,25,11.7
6397,LAGUNAS,2017,DICIEMBRE,12.8,22.9,2.7
6398,MONTERO,2017,DICIEMBRE,19,24.8,13.3
6399,PACAIPAMPA,2017,DICIEMBRE,23.5,29.5,17.5
6400,PAIMAS,2017,DICIEMBRE,13.1,22.1,4
6401,SAPILLICA,2017,DICIEMBRE,17,24.5,9.6
6402,PAITA,2017,ANUAL,18.308,27.133,9.492
6403,AMOTAPE,2017,ANUAL,22.058,28.817,15.308
6404,COLÁN,2017,ANUAL,24.517,31.133,17.867
6405,EL ARENAL,2017,ANUAL,27.708,33.642,21.8
6406,LA HUACA,2017,ANUAL,22.508,29.85,15.133
6407,TAMARINDO,2017,ANUAL,26.875,33.175,20.608
6408,VICHAYAL,2017,ANUAL,25.25,31.333,19.208
6409,CHULUCANAS,2017,ANUAL,19.4,28.225,10.6
6410,BUENOS AIRES,2017,ANUAL,17.983,24.6,11.375
6411,CHALACO,2017,ANUAL,19.042,28.117,9.967
6412,LA MATANZA,2017,ANUAL,19.275,27.9,10.683
6413,MORROPÓN,2017,ANUAL,25.225,32.192,18.217
6414,SALITRAL,2017,ANUAL,18.9,26.908,10.95
6415,SAN JUAN DE BIGOTE,2017,ANUAL,21.517,30.108,12.917
6416,SANTA CATALINA DE MOSSA,2017,ANUAL,14.733,22.867,6.617
6417,SANTO DOMINGO,2017,ANUAL,20.85,29.542,12.133
6418,YAMANGO,2017,ANUAL,22.175,29.708,14.667
6419,HUANCABAMBA,2017,ANUAL,26,33.133,18.842
6420,CANCHAQUE,2017,ANUAL,23.008,30.433,15.583
6421,EL CARMEN DE LA FRONTERA,2017,ANUAL,24.383,30.767,17.992
6422,HUARMACA,2017,ANUAL,18.233,25.825,10.65
6423,LALAQUIZ,2017,ANUAL,19.892,27.492,12.258
6424,SAN MIGUEL DE EL FAIQUE,2017,ANUAL,27.708,32.892,22.525
6425,SONDOR,2017,ANUAL,23.675,30.775,16.583
6426,SONDORILLO,2017,ANUAL,26.225,34.292,18.158
6427,AYABACA,2017,ANUAL,23.433,32.233,14.658
6428,FRÍAS,2017,ANUAL,27.175,32.175,22.183
6429,JILILÍ,2017,ANUAL,25.358,31.55,19.192
6430,LAGUNAS,2017,ANUAL,15.442,23.767,7.117
6431,MONTERO,2017,ANUAL,23.258,28.942,17.567
6432,PACAIPAMPA,2017,ANUAL,26.833,33,20.658
6433,PAIMAS,2017,ANUAL,17.892,26.783,8.992
6434,SAPILLICA,2017,ANUAL,22.55,30.117,14.967
6435,PAITA,2018,ENERO,13,22.6,3.3
6436,AMOTAPE,2018,ENERO,16.3,23.4,9.2
6437,COLÁN,2018,ENERO,19.7,26.9,12.4
6438,EL ARENAL,2018,ENERO,22.3,27.9,16.7
6439,LA HUACA,2018,ENERO,11.7,19.4,4
6440,TAMARINDO,2018,ENERO,25.2,32,18.3
6441,VICHAYAL,2018,ENERO,21.8,28.2,15.4
6442,CHULUCANAS,2018,ENERO,11,20.7,1.3
6443,BUENOS AIRES,2018,ENERO,13.4,20.7,6.1
6444,CHALACO,2018,ENERO,12.1,22.3,1.9
6445,LA MATANZA,2018,ENERO,13.9,23.2,4.6
6446,MORROPÓN,2018,ENERO,22.9,30.6,15.3
6447,SALITRAL,2018,ENERO,13.4,21.8,5.1
6448,SAN JUAN DE BIGOTE,2018,ENERO,16.8,26,7.6
6449,SANTA CATALINA DE MOSSA,2018,ENERO,10.5,19.9,1.1
6450,SANTO DOMINGO,2018,ENERO,16.5,26,7
6451,YAMANGO,2018,ENERO,18.4,27.2,9.7
6452,HUANCABAMBA,2018,ENERO,21.7,29.7,13.7
6453,CANCHAQUE,2018,ENERO,12.3,19.9,4.7
6454,EL CARMEN DE LA FRONTERA,2018,ENERO,20.2,26.6,13.9
6455,HUARMACA,2018,ENERO,13.1,21.1,5.1
6456,LALAQUIZ,2018,ENERO,13.5,21.7,5.3
6457,SAN MIGUEL DE EL FAIQUE,2018,ENERO,23.1,28.2,17.9
6458,SONDOR,2018,ENERO,15.5,22.3,8.6
6459,SONDORILLO,2018,ENERO,20.9,31,10.9
6460,AYABACA,2018,ENERO,16.7,26.3,7
6461,FRÍAS,2018,ENERO,22.1,26.6,17.6
6462,JILILÍ,2018,ENERO,15.1,21.9,8.4
6463,LAGUNAS,2018,ENERO,11.1,20.8,1.3
6464,MONTERO,2018,ENERO,16.9,22.1,11.6
6465,PACAIPAMPA,2018,ENERO,21.7,27.3,16.1
6466,PAIMAS,2018,ENERO,12.5,21.9,3
6467,SAPILLICA,2018,ENERO,16,24.1,7.9
6468,PAITA,2018,FEBRERO,16.7,25.1,8.4
6469,AMOTAPE,2018,FEBRERO,15.5,22.9,8.1
6470,COLÁN,2018,FEBRERO,19.9,26.2,13.5
6471,EL ARENAL,2018,FEBRERO,26.1,32.4,19.9
6472,LA HUACA,2018,FEBRERO,18,24.8,11.3
6473,TAMARINDO,2018,FEBRERO,26.2,33.1,19.3
6474,VICHAYAL,2018,FEBRERO,24.7,32,17.5
6475,CHULUCANAS,2018,FEBRERO,14.8,23,6.5
6476,BUENOS AIRES,2018,FEBRERO,17,23.9,10.1
6477,CHALACO,2018,FEBRERO,15.9,24.9,6.8
6478,LA MATANZA,2018,FEBRERO,17.4,26.1,8.7
6479,MORROPÓN,2018,FEBRERO,24.4,32.3,16.5
6480,SALITRAL,2018,FEBRERO,16.7,25,8.4
6481,SAN JUAN DE BIGOTE,2018,FEBRERO,19.5,28.2,10.7
6482,SANTA CATALINA DE MOSSA,2018,FEBRERO,13.8,22.8,4.7
6483,SANTO DOMINGO,2018,FEBRERO,19.2,28.2,10.2
6484,YAMANGO,2018,FEBRERO,22.1,30.9,13.2
6485,HUANCABAMBA,2018,FEBRERO,24.7,32.8,16.5
6486,CANCHAQUE,2018,FEBRERO,18.6,25.6,11.7
6487,EL CARMEN DE LA FRONTERA,2018,FEBRERO,23.1,30.3,16
6488,HUARMACA,2018,FEBRERO,17,25.2,8.9
6489,LALAQUIZ,2018,FEBRERO,18.5,26.3,10.8
6490,SAN MIGUEL DE EL FAIQUE,2018,FEBRERO,26.4,31.5,21.2
6491,SONDOR,2018,FEBRERO,21.9,28.4,15.5
6492,SONDORILLO,2018,FEBRERO,22.4,30.7,14.1
6493,AYABACA,2018,FEBRERO,16.4,24.6,8.2
6494,FRÍAS,2018,FEBRERO,25.8,30.9,20.8
6495,JILILÍ,2018,FEBRERO,22,27.9,16.1
6496,LAGUNAS,2018,FEBRERO,14.4,24,4.7
6497,MONTERO,2018,FEBRERO,21.3,27.2,15.4
6498,PACAIPAMPA,2018,FEBRERO,25.5,32.3,18.7
6499,PAIMAS,2018,FEBRERO,15.8,24.2,7.3
6500,SAPILLICA,2018,FEBRERO,19.3,26.8,11.7
6501,PAITA,2018,MARZO,18.8,29.5,8
6502,AMOTAPE,2018,MARZO,16.6,23.7,9.6
6503,COLÁN,2018,MARZO,20.7,28.2,13.1
6504,EL ARENAL,2018,MARZO,27.5,34.7,20.4
6505,LA HUACA,2018,MARZO,20.5,28.3,12.8
6506,TAMARINDO,2018,MARZO,25.8,33.5,18.1
6507,VICHAYAL,2018,MARZO,26.1,33.4,18.8
6508,CHULUCANAS,2018,MARZO,17,26.6,7.3
6509,BUENOS AIRES,2018,MARZO,19.2,26.6,11.8
6510,CHALACO,2018,MARZO,18.8,29.2,8.4
6511,LA MATANZA,2018,MARZO,20.3,30.4,10.1
6512,MORROPÓN,2018,MARZO,25.7,33.6,17.8
6513,SALITRAL,2018,MARZO,18.5,27.6,9.3
6514,SAN JUAN DE BIGOTE,2018,MARZO,21.1,31.7,10.4
6515,SANTA CATALINA DE MOSSA,2018,MARZO,15.5,25.2,5.9
6516,SANTO DOMINGO,2018,MARZO,21.8,31.8,11.8
6517,YAMANGO,2018,MARZO,24.6,33.6,15.7
6518,HUANCABAMBA,2018,MARZO,24.6,34.6,14.5
6519,CANCHAQUE,2018,MARZO,21.5,29.4,13.6
6520,EL CARMEN DE LA FRONTERA,2018,MARZO,24.9,32.2,17.6
6521,HUARMACA,2018,MARZO,19.1,27.5,10.6
6522,LALAQUIZ,2018,MARZO,21,29.7,12.2
6523,SAN MIGUEL DE EL FAIQUE,2018,MARZO,26.7,32.4,21.1
6524,SONDOR,2018,MARZO,23.7,31.3,16.1
6525,SONDORILLO,2018,MARZO,23,33.1,13
6526,AYABACA,2018,MARZO,19.2,28.9,9.5
6527,FRÍAS,2018,MARZO,27.5,33,21.9
6528,JILILÍ,2018,MARZO,23.9,30.2,17.6
6529,LAGUNAS,2018,MARZO,16.4,26.2,6.5
6530,MONTERO,2018,MARZO,22.8,28.8,16.8
6531,PACAIPAMPA,2018,MARZO,26.3,33.6,18.9
6532,PAIMAS,2018,MARZO,18.1,29,7.2
6533,SAPILLICA,2018,MARZO,21.2,29.8,12.6
6534,PAITA,2018,ABRIL,19.9,30.2,9.6
6535,AMOTAPE,2018,ABRIL,20.4,28.5,12.4
6536,COLÁN,2018,ABRIL,22.9,30.5,15.3
6537,EL ARENAL,2018,ABRIL,28.5,35.7,21.3
6538,LA HUACA,2018,ABRIL,22.2,29.9,14.5
6539,TAMARINDO,2018,ABRIL,25.8,33.5,18.1
6540,VICHAYAL,2018,ABRIL,26.5,33.1,19.8
6541,CHULUCANAS,2018,ABRIL,20.4,30.3,10.5
6542,BUENOS AIRES,2018,ABRIL,19.3,26.2,12.4
6543,CHALACO,2018,ABRIL,20.4,30.9,9.8
6544,LA MATANZA,2018,ABRIL,21.3,30.8,11.7
6545,MORROPÓN,2018,ABRIL,26.5,34.1,18.9
6546,SALITRAL,2018,ABRIL,19.5,27.8,11.2
6547,SAN JUAN DE BIGOTE,2018,ABRIL,22.4,32.4,12.3
6548,SANTA CATALINA DE MOSSA,2018,ABRIL,16,24.9,7.1
6549,SANTO DOMINGO,2018,ABRIL,22.9,32.6,13.2
6550,YAMANGO,2018,ABRIL,25,33.6,16.4
6551,HUANCABAMBA,2018,ABRIL,25.4,35.1,15.7
6552,CANCHAQUE,2018,ABRIL,21.9,29.3,14.5
6553,EL CARMEN DE LA FRONTERA,2018,ABRIL,24.9,32,17.8
6554,HUARMACA,2018,ABRIL,19.3,27.2,11.4
6555,LALAQUIZ,2018,ABRIL,22.3,30.7,13.9
6556,SAN MIGUEL DE EL FAIQUE,2018,ABRIL,28,33.8,22.3
6557,SONDOR,2018,ABRIL,24.1,31.3,16.9
6558,SONDORILLO,2018,ABRIL,25.1,35.1,15
6559,AYABACA,2018,ABRIL,22.7,33.2,12.3
6560,FRÍAS,2018,ABRIL,28.3,33.7,22.8
6561,JILILÍ,2018,ABRIL,24.5,30.5,18.4
6562,LAGUNAS,2018,ABRIL,16.4,25.1,7.8
6563,MONTERO,2018,ABRIL,23,28.8,17.2
6564,PACAIPAMPA,2018,ABRIL,27.7,35.1,20.4
6565,PAIMAS,2018,ABRIL,19.3,29.7,8.9
6566,SAPILLICA,2018,ABRIL,22.9,31.4,14.3
6567,PAITA,2018,MAYO,21.9,30.9,12.9
6568,AMOTAPE,2018,MAYO,20.5,27.9,13.1
6569,COLÁN,2018,MAYO,24.8,32.2,17.4
6570,EL ARENAL,2018,MAYO,28.9,35.1,22.6
6571,LA HUACA,2018,MAYO,27.4,34.9,19.8
6572,TAMARINDO,2018,MAYO,28.7,35.1,22.3
6573,VICHAYAL,2018,MAYO,26.9,33.2,20.6
6574,CHULUCANAS,2018,MAYO,24.7,34.7,14.7
6575,BUENOS AIRES,2018,MAYO,20.3,27.3,13.3
6576,CHALACO,2018,MAYO,23.4,33.3,13.6
6577,LA MATANZA,2018,MAYO,22.8,31.7,14
6578,MORROPÓN,2018,MAYO,27.1,34.1,20
6579,SALITRAL,2018,MAYO,20.4,28.7,12.2
6580,SAN JUAN DE BIGOTE,2018,MAYO,24.8,33.6,16
6581,SANTA CATALINA DE MOSSA,2018,MAYO,16.9,25.4,8.5
6582,SANTO DOMINGO,2018,MAYO,24.1,32.9,15.3
6583,YAMANGO,2018,MAYO,24,31.3,16.7
6584,HUANCABAMBA,2018,MAYO,28.6,36.7,20.4
6585,CANCHAQUE,2018,MAYO,26.1,33,19.2
6586,EL CARMEN DE LA FRONTERA,2018,MAYO,26.6,33.3,19.8
6587,HUARMACA,2018,MAYO,20.1,27.8,12.4
6588,LALAQUIZ,2018,MAYO,23.7,31.7,15.7
6589,SAN MIGUEL DE EL FAIQUE,2018,MAYO,28.5,33.7,23.3
6590,SONDOR,2018,MAYO,26.8,33.7,19.9
6591,SONDORILLO,2018,MAYO,28.2,37.5,18.9
6592,AYABACA,2018,MAYO,25.4,35.9,14.9
6593,FRÍAS,2018,MAYO,29.3,34.7,23.9
6594,JILILÍ,2018,MAYO,28,33.5,22.5
6595,LAGUNAS,2018,MAYO,17.6,26.3,8.8
6596,MONTERO,2018,MAYO,25.1,30.8,19.3
6597,PACAIPAMPA,2018,MAYO,28.1,34.6,21.6
6598,PAIMAS,2018,MAYO,21.9,31.1,12.7
6599,SAPILLICA,2018,MAYO,25.4,33.5,17.3
6600,PAITA,2018,JUNIO,21.3,28.2,14.3
6601,AMOTAPE,2018,JUNIO,24.3,32.1,16.4
6602,COLÁN,2018,JUNIO,26.9,33.1,20.7
6603,EL ARENAL,2018,JUNIO,28.8,34.4,23.2
6604,LA HUACA,2018,JUNIO,29.4,36.1,22.7
6605,TAMARINDO,2018,JUNIO,28.4,33.7,23.1
6606,VICHAYAL,2018,JUNIO,25.8,31.2,20.4
6607,CHULUCANAS,2018,JUNIO,26.7,35.2,18.1
6608,BUENOS AIRES,2018,JUNIO,19.6,25.2,14
6609,CHALACO,2018,JUNIO,24.5,32.8,16.2
6610,LA MATANZA,2018,JUNIO,21.4,28.2,14.5
6611,MORROPÓN,2018,JUNIO,26,32,20
6612,SALITRAL,2018,JUNIO,20.7,27.1,14.3
6613,SAN JUAN DE BIGOTE,2018,JUNIO,23.8,30.6,17.1
6614,SANTA CATALINA DE MOSSA,2018,JUNIO,16.7,23.6,9.8
6615,SANTO DOMINGO,2018,JUNIO,22.7,29.4,16
6616,YAMANGO,2018,JUNIO,23.2,29.3,17
6617,HUANCABAMBA,2018,JUNIO,29.3,35.1,23.5
6618,CANCHAQUE,2018,JUNIO,27.8,34.6,20.9
6619,EL CARMEN DE LA FRONTERA,2018,JUNIO,24.1,30.2,18
6620,HUARMACA,2018,JUNIO,20.4,26.8,14
6621,LALAQUIZ,2018,JUNIO,22,28.5,15.5
6622,SAN MIGUEL DE EL FAIQUE,2018,JUNIO,29.2,33.3,25.2
6623,SONDOR,2018,JUNIO,27.4,33.7,21.1
6624,SONDORILLO,2018,JUNIO,29,37,23.7
6625,AYABACA,2018,JUNIO,30,38.6,21.4
6626,FRÍAS,2018,JUNIO,29,34.3,23.7
6627,JILILÍ,2018,JUNIO,29.3,35,23.7
6628,LAGUNAS,2018,JUNIO,17,23.2,10.8
6629,MONTERO,2018,JUNIO,25.7,30.9,20.4
6630,PACAIPAMPA,2018,JUNIO,28.2,33.9,22.5
6631,PAIMAS,2018,JUNIO,21,27.7,14.3
6632,SAPILLICA,2018,JUNIO,26.4,33.3,19.5
6633,PAITA,2018,JULIO,20.5,27.9,13.1
6634,AMOTAPE,2018,JULIO,28.6,35.6,21.6
6635,COLÁN,2018,JULIO,29.9,35.7,24
6636,EL ARENAL,2018,JULIO,29,34.9,23
6637,LA HUACA,2018,JULIO,28.7,35.4,22.1
6638,TAMARINDO,2018,JULIO,29.5,35.4,23.5
6639,VICHAYAL,2018,JULIO,26,32.2,19.9
6640,CHULUCANAS,2018,JULIO,25.6,32.8,18.4
6641,BUENOS AIRES,2018,JULIO,19,25.2,12.8
6642,CHALACO,2018,JULIO,23.6,31.5,15.6
6643,LA MATANZA,2018,JULIO,20.7,27.9,13.5
6644,MORROPÓN,2018,JULIO,26.5,33.3,19.7
6645,SALITRAL,2018,JULIO,21,28,14
6646,SAN JUAN DE BIGOTE,2018,JULIO,23.3,30.5,16.2
6647,SANTA CATALINA DE MOSSA,2018,JULIO,16.2,23.7,8.8
6648,SANTO DOMINGO,2018,JULIO,22.2,29.4,15
6649,YAMANGO,2018,JULIO,23.1,30.5,15.7
6650,HUANCABAMBA,2018,JULIO,29,34.8,23.1
6651,CANCHAQUE,2018,JULIO,28.1,35.9,20.3
6652,EL CARMEN DE LA FRONTERA,2018,JULIO,24.5,31,18
6653,HUARMACA,2018,JULIO,19.5,27.1,11.9
6654,LALAQUIZ,2018,JULIO,22,29.2,14.9
6655,SAN MIGUEL DE EL FAIQUE,2018,JULIO,29.9,34.5,25.2
6656,SONDOR,2018,JULIO,27.4,34.3,20.6
6657,SONDORILLO,2018,JULIO,30.9,37.4,24.4
6658,AYABACA,2018,JULIO,30.8,38.1,23.5
6659,FRÍAS,2018,JULIO,29.4,35.2,23.6
6660,JILILÍ,2018,JULIO,30,36.4,23.7
6661,LAGUNAS,2018,JULIO,16.6,24.9,8.3
6662,MONTERO,2018,JULIO,25.3,30.9,19.6
6663,PACAIPAMPA,2018,JULIO,28.8,35.1,22.5
6664,PAIMAS,2018,JULIO,20.5,27.7,13.3
6665,SAPILLICA,2018,JULIO,26.5,33.3,19.7
6666,PAITA,2018,AGOSTO,20.4,27.4,13.5
6667,AMOTAPE,2018,AGOSTO,29.6,36.2,22.9
6668,COLÁN,2018,AGOSTO,29.9,35.2,24.7
6669,EL ARENAL,2018,AGOSTO,28.4,34.1,22.6
6670,LA HUACA,2018,AGOSTO,28.7,35.3,22
6671,TAMARINDO,2018,AGOSTO,28.4,34.2,22.6
6672,VICHAYAL,2018,AGOSTO,25.7,31.3,20.1
6673,CHULUCANAS,2018,AGOSTO,24.7,31.8,17.6
6674,BUENOS AIRES,2018,AGOSTO,18.2,23.8,12.5
6675,CHALACO,2018,AGOSTO,23.3,31.2,15.4
6676,LA MATANZA,2018,AGOSTO,20.4,27.2,13.5
6677,MORROPÓN,2018,AGOSTO,25.2,31.1,19.2
6678,SALITRAL,2018,AGOSTO,20.7,27.1,14.3
6679,SAN JUAN DE BIGOTE,2018,AGOSTO,22.8,29.4,16.1
6680,SANTA CATALINA DE MOSSA,2018,AGOSTO,15.8,22.3,9.4
6681,SANTO DOMINGO,2018,AGOSTO,21.9,28.8,15.1
6682,YAMANGO,2018,AGOSTO,21.9,28,15.8
6683,HUANCABAMBA,2018,AGOSTO,28.4,34.1,22.6
6684,CANCHAQUE,2018,AGOSTO,28.6,36.3,20.9
6685,EL CARMEN DE LA FRONTERA,2018,AGOSTO,24.7,30.8,18.5
6686,HUARMACA,2018,AGOSTO,19,25.7,12.4
6687,LALAQUIZ,2018,AGOSTO,22,28.4,15.5
6688,SAN MIGUEL DE EL FAIQUE,2018,AGOSTO,29.6,34.4,24.9
6689,SONDOR,2018,AGOSTO,27,33.5,20.6
6690,SONDORILLO,2018,AGOSTO,29.7,35.7,23.7
6691,AYABACA,2018,AGOSTO,29.4,35.9,22.9
6692,FRÍAS,2018,AGOSTO,28.5,33.8,23.1
6693,JILILÍ,2018,AGOSTO,30.1,36.3,23.9
6694,LAGUNAS,2018,AGOSTO,16.6,23.5,9.6
6695,MONTERO,2018,AGOSTO,24.5,29.8,19.2
6696,PACAIPAMPA,2018,AGOSTO,28.3,34.4,22.2
