Distrito;Mes;Año;Tipo_sequia
Santa Catalina de Mossa;5;2021;D2
Santa Catalina de Mossa;6;2003;NPS
Santa Catalina de Mossa;6;2004;NPS
Santa Catalina de Mossa;6;2005;D0
Santa Catalina de Mossa;6;2006;NPS
Santa Catalina de Mossa;6;2007;D0
Santa Catalina de Mossa;6;2008;D0
Santa Catalina de Mossa;6;2009;NPS
Santa Catalina de Mossa;6;2010;NPS
Santa Catalina de Mossa;6;2011;NPS
Santa Catalina de Mossa;6;2012;NPS
Santa Catalina de Mossa;6;2013;NPS
Santa Catalina de Mossa;6;2014;NPS
Santa Catalina de Mossa;6;2015;NPS
Santa Catalina de Mossa;6;2016;NPS
Santa Catalina de Mossa;6;2017;NPS
Santa Catalina de Mossa;6;2018;NPS
Santa Catalina de Mossa;6;2019;D1
Santa Catalina de Mossa;6;2020;D2
Santa Catalina de Mossa;6;2021;NPS
Santa Catalina de Mossa;7;2003;D0
Santa Catalina de Mossa;7;2004;NPS
Santa Catalina de Mossa;7;2005;NPS
Santa Catalina de Mossa;7;2006;NPS
Santa Catalina de Mossa;7;2007;NPS
Santa Catalina de Mossa;7;2008;NPS
Santa Catalina de Mossa;7;2009;NPS
Santa Catalina de Mossa;7;2010;NPS
Santa Catalina de Mossa;7;2011;NPS
Santa Catalina de Mossa;7;2012;NPS
Santa Catalina de Mossa;7;2013;D0
Santa Catalina de Mossa;7;2014;D0
Santa Catalina de Mossa;7;2015;D0
Santa Catalina de Mossa;7;2016;D0
Santa Catalina de Mossa;7;2017;D0
Santa Catalina de Mossa;7;2018;D0
Santa Catalina de Mossa;7;2019;D1
Santa Catalina de Mossa;7;2020;D2
Santa Catalina de Mossa;7;2021;NPS
Santa Catalina de Mossa;8;2003;NPS
Santa Catalina de Mossa;8;2004;NPS
Santa Catalina de Mossa;8;2005;NPS
Santa Catalina de Mossa;8;2006;NPS
Santa Catalina de Mossa;8;2007;NPS
Santa Catalina de Mossa;8;2008;NPS
Santa Catalina de Mossa;8;2009;D0
Santa Catalina de Mossa;8;2010;NPS
Santa Catalina de Mossa;8;2011;NPS
Santa Catalina de Mossa;8;2012;NPS
Santa Catalina de Mossa;8;2013;D0
Santa Catalina de Mossa;8;2014;D0
Santa Catalina de Mossa;8;2015;D0
Santa Catalina de Mossa;8;2016;D1
Santa Catalina de Mossa;8;2017;D0
Santa Catalina de Mossa;8;2018;D0
Santa Catalina de Mossa;8;2019;D1
Santa Catalina de Mossa;8;2020;D2
Santa Catalina de Mossa;8;2021;NPS
Santa Catalina de Mossa;9;2003;D0
Santa Catalina de Mossa;9;2004;NPS
Santa Catalina de Mossa;9;2005;NPS
Santa Catalina de Mossa;9;2006;NPS
Santa Catalina de Mossa;9;2007;NPS
Santa Catalina de Mossa;9;2008;NPS
Santa Catalina de Mossa;9;2009;NPS
Santa Catalina de Mossa;9;2010;NPS
Santa Catalina de Mossa;9;2011;NPS
Santa Catalina de Mossa;9;2012;NPS
Santa Catalina de Mossa;9;2013;NPS
Santa Catalina de Mossa;9;2014;D0
Santa Catalina de Mossa;9;2015;D0
Santa Catalina de Mossa;9;2016;NPS
Santa Catalina de Mossa;9;2017;NPS
Santa Catalina de Mossa;9;2018;D1
Santa Catalina de Mossa;9;2019;D1
Santa Catalina de Mossa;9;2020;D2
Santa Catalina de Mossa;10;2003;NPS
Santa Catalina de Mossa;10;2004;NPS
Santa Catalina de Mossa;10;2005;NPS
Santa Catalina de Mossa;10;2006;NPS
Santa Catalina de Mossa;10;2007;NPS
Santa Catalina de Mossa;10;2008;NPS
Santa Catalina de Mossa;10;2009;NPS
Santa Catalina de Mossa;10;2010;NPS
Santa Catalina de Mossa;10;2011;NPS
Santa Catalina de Mossa;10;2012;NPS
Santa Catalina de Mossa;10;2013;NPS
Santa Catalina de Mossa;10;2014;NPS
Santa Catalina de Mossa;10;2015;D0
Santa Catalina de Mossa;10;2016;D1
Santa Catalina de Mossa;10;2017;NPS
Santa Catalina de Mossa;10;2018;D1
Santa Catalina de Mossa;10;2019;NPS
Santa Catalina de Mossa;10;2020;D2
Santa Catalina de Mossa;11;2003;NPS
Santa Catalina de Mossa;11;2004;NPS
Santa Catalina de Mossa;11;2005;NPS
Santa Catalina de Mossa;11;2006;NPS
Santa Catalina de Mossa;11;2007;NPS
Santa Catalina de Mossa;11;2008;NPS
Santa Catalina de Mossa;11;2009;NPS
Santa Catalina de Mossa;11;2010;NPS
Santa Catalina de Mossa;11;2011;NPS
Santa Catalina de Mossa;11;2012;NPS
Santa Catalina de Mossa;11;2013;NPS
Santa Catalina de Mossa;11;2014;NPS
Santa Catalina de Mossa;11;2015;D0
Santa Catalina de Mossa;11;2016;D1
Santa Catalina de Mossa;11;2017;NPS
Santa Catalina de Mossa;11;2018;D0
Santa Catalina de Mossa;11;2019;NPS
Santa Catalina de Mossa;11;2020;D2
Santa Catalina de Mossa;12;2003;NPS
Santa Catalina de Mossa;12;2004;NPS
Santa Catalina de Mossa;12;2005;D0
Santa Catalina de Mossa;12;2006;NPS
Santa Catalina de Mossa;12;2007;NPS
Santa Catalina de Mossa;12;2008;NPS
Santa Catalina de Mossa;12;2009;NPS
Santa Catalina de Mossa;12;2010;NPS
Santa Catalina de Mossa;12;2011;NPS
Santa Catalina de Mossa;12;2012;NPS
Santa Catalina de Mossa;12;2013;NPS
Santa Catalina de Mossa;12;2014;NPS
Santa Catalina de Mossa;12;2015;NPS
Santa Catalina de Mossa;12;2016;D1
Santa Catalina de Mossa;12;2017;NPS
Santa Catalina de Mossa;12;2018;NPS
Santa Catalina de Mossa;12;2019;NPS
Santa Catalina de Mossa;12;2020;D2
La Matanza;1;2003;D0
La Matanza;1;2004;NPS
La Matanza;1;2005;D0
La Matanza;1;2006;D0
La Matanza;1;2007;D1
La Matanza;1;2008;NPS
La Matanza;1;2009;NPS
La Matanza;1;2010;NPS
La Matanza;1;2011;NPS
La Matanza;1;2012;D0
La Matanza;1;2013;NPS
La Matanza;1;2014;NPS
La Matanza;1;2015;NPS
La Matanza;1;2016;NPS
La Matanza;1;2017;NPS
La Matanza;1;2018;NPS
La Matanza;1;2019;D1
La Matanza;1;2020;D0
La Matanza;1;2021;D1
La Matanza;2;2003;D0
La Matanza;2;2004;NPS
La Matanza;2;2005;NPS
La Matanza;2;2006;D0
La Matanza;2;2007;NPS
La Matanza;2;2008;NPS
La Matanza;2;2009;NPS
La Matanza;2;2010;NPS
La Matanza;2;2011;NPS
La Matanza;2;2012;NPS
La Matanza;2;2013;NPS
La Matanza;2;2014;NPS
La Matanza;2;2015;NPS
La Matanza;2;2016;NPS
La Matanza;2;2017;NPS
La Matanza;2;2018;NPS
La Matanza;2;2019;D1
La Matanza;2;2020;D0
La Matanza;2;2021;D2
La Matanza;3;2003;D0
La Matanza;3;2004;NPS
La Matanza;3;2005;NPS
La Matanza;3;2006;D1
La Matanza;3;2007;NPS
La Matanza;3;2008;NPS
La Matanza;3;2009;NPS
La Matanza;3;2010;NPS
La Matanza;3;2011;D0
La Matanza;3;2012;NPS
La Matanza;3;2013;D0
La Matanza;3;2014;NPS
La Matanza;3;2015;NPS
La Matanza;3;2016;D0
La Matanza;3;2017;NPS
La Matanza;3;2018;NPS
La Matanza;3;2019;D1
La Matanza;3;2020;D0
La Matanza;3;2021;D2
La Matanza;4;2003;D0
La Matanza;4;2004;NPS
La Matanza;4;2005;NPS
La Matanza;4;2006;D1
La Matanza;4;2007;NPS
La Matanza;4;2008;NPS
La Matanza;4;2009;NPS
La Matanza;4;2010;NPS
La Matanza;4;2011;D2
La Matanza;4;2012;NPS
La Matanza;4;2013;D0
La Matanza;4;2014;NPS
La Matanza;4;2015;NPS
La Matanza;4;2016;D0
La Matanza;4;2017;D0
La Matanza;4;2018;NPS
La Matanza;4;2019;D1
La Matanza;4;2020;D0
La Matanza;4;2021;D2
La Matanza;5;2003;D0
La Matanza;5;2004;NPS
La Matanza;5;2005;NPS
La Matanza;5;2006;D0
La Matanza;5;2007;NPS
La Matanza;5;2008;D0
La Matanza;5;2009;NPS
La Matanza;5;2010;NPS
La Matanza;5;2011;D2
La Matanza;5;2012;NPS
La Matanza;5;2013;D0
La Matanza;5;2014;NPS
La Matanza;5;2015;NPS
La Matanza;5;2016;NPS
La Matanza;5;2017;D0
La Matanza;5;2018;NPS
La Matanza;5;2019;D1
La Matanza;5;2020;NPS
La Matanza;5;2021;D2
La Matanza;6;2003;NPS
La Matanza;6;2004;NPS
La Matanza;6;2005;NPS
La Matanza;6;2006;D0
La Matanza;6;2007;NPS
La Matanza;6;2008;D0
La Matanza;6;2009;D0
La Matanza;6;2010;NPS
La Matanza;6;2011;D2
La Matanza;6;2012;NPS
La Matanza;6;2013;NPS
La Matanza;6;2014;NPS
La Matanza;6;2015;NPS
La Matanza;6;2016;NPS
La Matanza;6;2017;D0
La Matanza;6;2018;D0
La Matanza;6;2019;D0
La Matanza;6;2020;D0
La Matanza;6;2021;NPS
La Matanza;7;2003;NPS
La Matanza;7;2004;NPS
La Matanza;7;2005;D0
La Matanza;7;2006;D0
La Matanza;7;2007;NPS
La Matanza;7;2008;NPS
La Matanza;7;2009;D0
La Matanza;7;2010;NPS
La Matanza;7;2011;D1
La Matanza;7;2012;NPS
La Matanza;7;2013;NPS
La Matanza;7;2014;NPS
La Matanza;7;2015;NPS
La Matanza;7;2016;NPS
La Matanza;7;2017;D0
La Matanza;7;2018;D0
La Matanza;7;2019;D0
La Matanza;7;2020;D0
La Matanza;7;2021;NPS
La Matanza;8;2003;NPS
La Matanza;8;2004;NPS
La Matanza;8;2005;NPS
La Matanza;8;2006;NPS
La Matanza;8;2007;NPS
La Matanza;8;2008;NPS
La Matanza;8;2009;D1
La Matanza;8;2010;NPS
La Matanza;8;2011;D1
La Matanza;8;2012;NPS
La Matanza;8;2013;NPS
La Matanza;8;2014;NPS
La Matanza;8;2015;NPS
La Matanza;8;2016;NPS
La Matanza;8;2017;NPS
La Matanza;8;2018;D0
La Matanza;8;2019;D0
La Matanza;8;2020;D0
La Matanza;8;2021;NPS
La Matanza;9;2003;NPS
La Matanza;9;2004;NPS
La Matanza;9;2005;NPS
La Matanza;9;2006;NPS
La Matanza;9;2007;NPS
La Matanza;9;2008;NPS
La Matanza;9;2009;NPS
La Matanza;9;2010;NPS
La Matanza;9;2011;NPS
La Matanza;9;2012;NPS
La Matanza;9;2013;NPS
La Matanza;9;2014;NPS
La Matanza;9;2015;NPS
La Matanza;9;2016;NPS
La Matanza;9;2017;NPS
La Matanza;9;2018;D0
La Matanza;9;2019;D0
La Matanza;9;2020;D0
La Matanza;10;2003;NPS
La Matanza;10;2004;NPS
La Matanza;10;2005;NPS
La Matanza;10;2006;NPS
La Matanza;10;2007;NPS
La Matanza;10;2008;NPS
La Matanza;10;2009;NPS
La Matanza;10;2010;NPS
La Matanza;10;2011;D0
La Matanza;10;2012;NPS
La Matanza;10;2013;NPS
La Matanza;10;2014;NPS
La Matanza;10;2015;NPS
La Matanza;10;2016;NPS
La Matanza;10;2017;NPS
La Matanza;10;2018;D1
La Matanza;10;2019;D0
La Matanza;10;2020;D0
La Matanza;11;2003;NPS
La Matanza;11;2004;NPS
La Matanza;11;2005;NPS
La Matanza;11;2006;D1
La Matanza;11;2007;NPS
La Matanza;11;2008;NPS
La Matanza;11;2009;NPS
La Matanza;11;2010;NPS
La Matanza;11;2011;D0
La Matanza;11;2012;NPS
La Matanza;11;2013;NPS
La Matanza;11;2014;NPS
La Matanza;11;2015;NPS
La Matanza;11;2016;NPS
La Matanza;11;2017;NPS
La Matanza;11;2018;D1
La Matanza;11;2019;D0
La Matanza;11;2020;D0
La Matanza;12;2003;NPS
La Matanza;12;2004;NPS
La Matanza;12;2005;D0
La Matanza;12;2006;NPS
La Matanza;12;2007;NPS
La Matanza;12;2008;NPS
La Matanza;12;2009;NPS
La Matanza;12;2010;NPS
La Matanza;12;2011;D0
La Matanza;12;2012;NPS
La Matanza;12;2013;NPS
La Matanza;12;2014;NPS
La Matanza;12;2015;NPS
La Matanza;12;2016;NPS
La Matanza;12;2017;NPS
La Matanza;12;2018;D1
La Matanza;12;2019;D0
La Matanza;12;2020;D1
Santo Domingo;1;2003;NPS
Santo Domingo;1;2004;NPS
Santo Domingo;1;2005;NPS
Santo Domingo;1;2006;D1
Santo Domingo;1;2007;NPS
Santo Domingo;1;2008;D2
Santo Domingo;1;2009;NPS
Santo Domingo;1;2010;D2
Santo Domingo;1;2011;D0
Santo Domingo;1;2012;D1
Santo Domingo;1;2013;NPS
Santo Domingo;1;2014;NPS
Santo Domingo;1;2015;NPS
Santo Domingo;1;2016;NPS
Santo Domingo;1;2017;NPS
Santo Domingo;1;2018;D0
Santo Domingo;1;2019;NPS
Santo Domingo;1;2020;NPS
Santo Domingo;1;2021;D1
Santo Domingo;2;2003;NPS
Santo Domingo;2;2004;NPS
Santo Domingo;2;2005;NPS
Santo Domingo;2;2006;D1
Santo Domingo;2;2007;NPS
Santo Domingo;2;2008;D2
Santo Domingo;2;2009;NPS
Santo Domingo;2;2010;NPS
Santo Domingo;2;2011;D0
Santo Domingo;2;2012;NPS
Santo Domingo;2;2013;NPS
Santo Domingo;2;2014;NPS
Santo Domingo;2;2015;NPS
Santo Domingo;2;2016;NPS
Santo Domingo;2;2017;D0
Santo Domingo;2;2018;D0
Santo Domingo;2;2019;NPS
Santo Domingo;2;2020;NPS
Santo Domingo;2;2021;D1
Santo Domingo;3;2003;NPS
Santo Domingo;3;2004;NPS
Santo Domingo;3;2005;NPS
Santo Domingo;3;2006;D2
Santo Domingo;3;2007;D0
Santo Domingo;3;2008;D1
Santo Domingo;3;2009;D1
Santo Domingo;3;2010;NPS
Santo Domingo;3;2011;D0
Santo Domingo;3;2012;NPS
Santo Domingo;3;2013;NPS
Santo Domingo;3;2014;NPS
Santo Domingo;3;2015;NPS
Santo Domingo;3;2016;NPS
Santo Domingo;3;2017;D0
Santo Domingo;3;2018;D0
Santo Domingo;3;2019;D0
Santo Domingo;3;2020;NPS
Santo Domingo;3;2021;D2
Santo Domingo;4;2003;NPS
Santo Domingo;4;2004;NPS
Santo Domingo;4;2005;NPS
Santo Domingo;4;2006;D2
Santo Domingo;4;2007;D2
Santo Domingo;4;2008;D1
Santo Domingo;4;2009;D1
Santo Domingo;4;2010;NPS
Santo Domingo;4;2011;D2
Santo Domingo;4;2012;NPS
Santo Domingo;4;2013;NPS
Santo Domingo;4;2014;NPS
Santo Domingo;4;2015;NPS
Santo Domingo;4;2016;NPS
Santo Domingo;4;2017;D0
Santo Domingo;4;2018;D1
Santo Domingo;4;2019;D0
Santo Domingo;4;2020;NPS
Santo Domingo;4;2021;D2
Santo Domingo;5;2003;NPS
Santo Domingo;5;2004;NPS
Santo Domingo;5;2005;D0
Santo Domingo;5;2006;D2
Santo Domingo;5;2007;D1
Santo Domingo;5;2008;D1
Santo Domingo;5;2009;D1
Santo Domingo;5;2010;NPS
Santo Domingo;5;2011;D2
Santo Domingo;5;2012;NPS
Santo Domingo;5;2013;NPS
Santo Domingo;5;2014;NPS
Santo Domingo;5;2015;NPS
Santo Domingo;5;2016;D0
Santo Domingo;5;2017;D0
Santo Domingo;5;2018;D0
Santo Domingo;5;2019;D0
Santo Domingo;5;2020;NPS
Santo Domingo;5;2021;D2
Santo Domingo;6;2003;NPS
Santo Domingo;6;2004;NPS
Santo Domingo;6;2005;D0
Santo Domingo;6;2006;D2
Santo Domingo;6;2007;D3
Santo Domingo;6;2008;D1
Santo Domingo;6;2009;D1
Santo Domingo;6;2010;NPS
Santo Domingo;6;2011;D2
Santo Domingo;6;2012;NPS
Santo Domingo;6;2013;NPS
Santo Domingo;6;2014;NPS
Santo Domingo;6;2015;NPS
Santo Domingo;6;2016;D0
Santo Domingo;6;2017;D1
Santo Domingo;6;2018;NPS
Santo Domingo;6;2019;D0
Santo Domingo;6;2020;D0
Santo Domingo;6;2021;D2
Santo Domingo;7;2003;NPS
Santo Domingo;7;2004;NPS
Santo Domingo;7;2005;NPS
Santo Domingo;7;2006;D1
Santo Domingo;7;2007;D1
Santo Domingo;7;2008;D1
Santo Domingo;7;2009;D1
Santo Domingo;7;2010;NPS
Santo Domingo;7;2011;D2
Santo Domingo;7;2012;NPS
Santo Domingo;7;2013;D0
Santo Domingo;7;2014;NPS
Santo Domingo;7;2015;NPS
Santo Domingo;7;2016;D0
Santo Domingo;7;2017;D1
Santo Domingo;7;2018;NPS
Santo Domingo;7;2019;D1
Santo Domingo;7;2020;D0
Santo Domingo;7;2021;NPS
Santo Domingo;8;2003;NPS
Santo Domingo;8;2004;NPS
Santo Domingo;8;2005;NPS
Santo Domingo;8;2006;D0
Santo Domingo;8;2007;NPS
Santo Domingo;8;2008;D1
Santo Domingo;8;2009;D2
Santo Domingo;8;2010;NPS
Santo Domingo;8;2011;D2
Santo Domingo;8;2012;NPS
Santo Domingo;8;2013;D0
Santo Domingo;8;2014;NPS
Santo Domingo;8;2015;NPS
Santo Domingo;8;2016;D0
Santo Domingo;8;2017;NPS
Santo Domingo;8;2018;D0
Santo Domingo;8;2019;D0
Santo Domingo;8;2020;D0
Santo Domingo;8;2021;NPS
Santo Domingo;9;2003;NPS
Santo Domingo;9;2004;NPS
Santo Domingo;9;2005;D0
Santo Domingo;9;2006;D0
Santo Domingo;9;2007;D0
Santo Domingo;9;2008;NPS
Santo Domingo;9;2009;D1
Santo Domingo;9;2010;NPS
Santo Domingo;9;2011;NPS
Santo Domingo;9;2012;NPS
Santo Domingo;9;2013;NPS
Santo Domingo;9;2014;NPS
Santo Domingo;9;2015;D0
Santo Domingo;9;2016;NPS
Santo Domingo;9;2017;NPS
Santo Domingo;9;2018;D0
Santo Domingo;9;2019;D0
Santo Domingo;9;2020;D0
Santo Domingo;10;2003;NPS
Santo Domingo;10;2004;NPS
Santo Domingo;10;2005;D0
Santo Domingo;10;2006;NPS
Santo Domingo;10;2007;D0
Santo Domingo;10;2008;NPS
Santo Domingo;10;2009;D1
Santo Domingo;10;2010;NPS
Santo Domingo;10;2011;D2
Santo Domingo;10;2012;NPS
Santo Domingo;10;2013;NPS
Santo Domingo;10;2014;NPS
Santo Domingo;10;2015;NPS
Santo Domingo;10;2016;NPS
Santo Domingo;10;2017;NPS
Santo Domingo;10;2018;NPS
Santo Domingo;10;2019;D0
Santo Domingo;10;2020;D1
Santo Domingo;11;2003;NPS
Santo Domingo;11;2004;NPS
Santo Domingo;11;2005;D0
Santo Domingo;11;2006;NPS
Santo Domingo;11;2007;D2
Santo Domingo;11;2008;D0
Santo Domingo;11;2009;D1
Santo Domingo;11;2010;NPS
Santo Domingo;11;2011;D2
Santo Domingo;11;2012;NPS
Santo Domingo;11;2013;NPS
Santo Domingo;11;2014;NPS
Santo Domingo;11;2015;NPS
Santo Domingo;11;2016;NPS
Santo Domingo;11;2017;NPS
Santo Domingo;11;2018;NPS
Santo Domingo;11;2019;NPS
Santo Domingo;11;2020;D1
Santo Domingo;12;2003;NPS
Santo Domingo;12;2004;NPS
Santo Domingo;12;2005;D1
Santo Domingo;12;2006;NPS
Santo Domingo;12;2007;D2
Santo Domingo;12;2008;D0
Santo Domingo;12;2009;D1
Santo Domingo;12;2010;NPS
Santo Domingo;12;2011;D0
Santo Domingo;12;2012;NPS
Santo Domingo;12;2013;NPS
Santo Domingo;12;2014;NPS
Santo Domingo;12;2015;NPS
Santo Domingo;12;2016;NPS
Santo Domingo;12;2017;D0
Santo Domingo;12;2018;NPS
Santo Domingo;12;2019;NPS
Santo Domingo;12;2020;D1
Montero;1;2003;NPS
Montero;1;2004;NPS
Montero;1;2005;NPS
Montero;1;2006;D1
Montero;1;2007;NPS
Montero;1;2008;D1
Montero;1;2009;D1
Montero;1;2010;D1
Montero;1;2011;D0
Montero;1;2012;D1
Montero;1;2013;NPS
Montero;1;2014;NPS
Montero;1;2015;D0
Montero;1;2016;NPS
Montero;1;2017;NPS
Montero;1;2018;D0
Montero;1;2019;NPS
Montero;1;2020;D1
Montero;1;2021;D1
Montero;2;2003;NPS
Montero;2;2004;NPS
Montero;2;2005;NPS
Montero;2;2006;D1
Montero;2;2007;NPS
Montero;2;2008;D2
Montero;2;2009;D1
Montero;2;2010;NPS
Montero;2;2011;D0
Montero;2;2012;NPS
Montero;2;2013;D0
Montero;2;2014;NPS
Montero;2;2015;D0
Montero;2;2016;D0
Montero;2;2017;D0
Montero;2;2018;D1
Montero;2;2019;NPS
Montero;2;2020;D0
Montero;2;2021;D2
Montero;3;2003;NPS
Montero;3;2004;NPS
Montero;3;2005;NPS
Montero;3;2006;D2
Montero;3;2007;NPS
Montero;3;2008;D1
Montero;3;2009;D1
Montero;3;2010;NPS
Montero;3;2011;D0
Montero;3;2012;NPS
Montero;3;2013;NPS
Montero;3;2014;NPS
Montero;3;2015;NPS
Montero;3;2016;D0
Montero;3;2017;D0
Montero;3;2018;D1
Montero;3;2019;NPS
Montero;3;2020;NPS
Montero;3;2021;D2
Montero;4;2003;NPS
Montero;4;2004;NPS
Montero;4;2005;NPS
Montero;4;2006;D2
Montero;4;2007;D1
Montero;4;2008;D2
Montero;4;2009;D1
Montero;4;2010;NPS
Montero;4;2011;D1
Montero;4;2012;NPS
Montero;4;2013;NPS
Montero;4;2014;NPS
Montero;4;2015;NPS
Montero;4;2016;NPS
Montero;4;2017;D0
Montero;4;2018;D1
Montero;4;2019;D0
Montero;4;2020;D0
Montero;4;2021;D3
Montero;5;2003;NPS
Montero;5;2004;NPS
Montero;5;2005;D0
Montero;5;2006;D1
Montero;5;2007;NPS
Montero;5;2008;D3
Montero;5;2009;D1
Montero;5;2010;NPS
Montero;5;2011;D1
Montero;5;2012;NPS
Montero;5;2013;NPS
Montero;5;2014;NPS
Montero;5;2015;NPS
Montero;5;2016;D0
Montero;5;2017;D0
Montero;5;2018;D1
Montero;5;2019;D0
Montero;5;2020;D0
Montero;5;2021;D3
Montero;6;2003;NPS
Montero;6;2004;NPS
Montero;6;2005;D0
Montero;6;2006;D1
Montero;6;2007;D1
Montero;6;2008;D3
Montero;6;2009;D1
Montero;6;2010;NPS
Montero;6;2011;D3
Montero;6;2012;NPS
Montero;6;2013;NPS
Montero;6;2014;NPS
Montero;6;2015;NPS
Montero;6;2016;D0
Montero;6;2017;D0
Montero;6;2018;NPS
Montero;6;2019;D0
Montero;6;2020;D1
Montero;6;2021;D3
Montero;7;2003;NPS
Montero;7;2004;NPS
Montero;7;2005;NPS
Montero;7;2006;D0
Montero;7;2007;D3
Montero;7;2008;D1
Montero;7;2009;D2
Montero;7;2010;NPS
Montero;7;2011;D2
Montero;7;2012;NPS
Montero;7;2013;NPS
Montero;7;2014;NPS
Montero;7;2015;NPS
Montero;7;2016;D0
Montero;7;2017;D1
Montero;7;2018;NPS
Montero;7;2019;D1
Montero;7;2020;D0
Montero;7;2021;D1
Montero;8;2003;NPS
Montero;8;2004;NPS
Montero;8;2005;NPS
Montero;8;2006;D0
Montero;8;2007;NPS
Montero;8;2008;D2
Montero;8;2009;D2
Montero;8;2010;NPS
Montero;8;2011;D2
Montero;8;2012;NPS
Montero;8;2013;D0
Montero;8;2014;D0
Montero;8;2015;D0
Montero;8;2016;D1
Montero;8;2017;NPS
Montero;8;2018;NPS
Montero;8;2019;D1
Montero;8;2020;D0
Montero;8;2021;NPS
Montero;9;2003;NPS
Montero;9;2004;NPS
Montero;9;2005;D0
Montero;9;2006;NPS
Montero;9;2007;D0
Montero;9;2008;D1
Montero;9;2009;D2
Montero;9;2010;NPS
Montero;9;2011;D1
Montero;9;2012;NPS
Montero;9;2013;NPS
Montero;9;2014;D0
Montero;9;2015;D0
Montero;9;2016;D1
Montero;9;2017;NPS
Montero;9;2018;NPS
Montero;9;2019;D1
Montero;9;2020;D1
Montero;10;2003;NPS
Montero;10;2004;NPS
Montero;10;2005;D0
Montero;10;2006;NPS
Montero;10;2007;NPS
Montero;10;2008;D1
Montero;10;2009;D2
Montero;10;2010;NPS
Montero;10;2011;D0
Montero;10;2012;NPS
Montero;10;2013;NPS
Montero;10;2014;D0
Montero;10;2015;D0
Montero;10;2016;D0
Montero;10;2017;NPS
Montero;10;2018;NPS
Montero;10;2019;D1
Montero;10;2020;D1
Montero;11;2003;NPS
Montero;11;2004;NPS
Montero;11;2005;D0
Montero;11;2006;NPS
Montero;11;2007;NPS
Montero;11;2008;D1
Montero;11;2009;D2
Montero;11;2010;NPS
Montero;11;2011;D0
Montero;11;2012;NPS
Montero;11;2013;NPS
Montero;11;2014;NPS
Montero;11;2015;D0
Montero;11;2016;NPS
Montero;11;2017;D0
Montero;11;2018;NPS
Montero;11;2019;D0
Montero;11;2020;D1
Montero;12;2003;NPS
Montero;12;2004;NPS
Montero;12;2005;D1
Montero;12;2006;NPS
Montero;12;2007;NPS
Montero;12;2008;D1
Montero;12;2009;D2
Montero;12;2010;NPS
Montero;12;2011;D0
Montero;12;2012;NPS
Montero;12;2013;NPS
Montero;12;2014;NPS
Montero;12;2015;D0
Montero;12;2016;NPS
Montero;12;2017;D0
Montero;12;2018;NPS
Montero;12;2019;D1
Montero;12;2020;D1
Huancabamba;1;2003;D1
Huancabamba;1;2004;NPS
Huancabamba;1;2005;NPS
Huancabamba;1;2006;D0
Huancabamba;1;2007;NPS
Huancabamba;1;2008;NPS
Huancabamba;1;2009;D0
Huancabamba;1;2010;D0
Huancabamba;1;2011;NPS
Huancabamba;1;2012;NPS
Huancabamba;1;2013;NPS
Huancabamba;1;2014;NPS
Huancabamba;1;2015;NPS
Huancabamba;1;2016;NPS
Huancabamba;1;2017;NPS
Huancabamba;1;2018;D0
Huancabamba;1;2019;NPS
Huancabamba;1;2020;NPS
Huancabamba;1;2021;D0
Huancabamba;2;2003;D1
Huancabamba;2;2004;NPS
Huancabamba;2;2005;NPS
Huancabamba;2;2006;D1
Huancabamba;2;2007;NPS
Huancabamba;2;2008;D0
Huancabamba;2;2009;D0
Huancabamba;2;2010;D0
Huancabamba;2;2011;NPS
Huancabamba;2;2012;NPS
Huancabamba;2;2013;NPS
Huancabamba;2;2014;NPS
Huancabamba;2;2015;NPS
Huancabamba;2;2016;NPS
Huancabamba;2;2017;D0
Huancabamba;2;2018;D0
Huancabamba;2;2019;NPS
Huancabamba;2;2020;NPS
Huancabamba;2;2021;D0
Huancabamba;3;2003;D1
Huancabamba;3;2004;NPS
Huancabamba;3;2005;NPS
Huancabamba;3;2006;D1
Huancabamba;3;2007;NPS
Huancabamba;3;2008;D0
Huancabamba;3;2009;D0
Huancabamba;3;2010;NPS
Huancabamba;3;2011;D0
Huancabamba;3;2012;NPS
Huancabamba;3;2013;NPS
Huancabamba;3;2014;NPS
Huancabamba;3;2015;NPS
Huancabamba;3;2016;NPS
Huancabamba;3;2017;D0
Huancabamba;3;2018;D0
Huancabamba;3;2019;NPS
Huancabamba;3;2020;NPS
Huancabamba;3;2021;D0
Huancabamba;4;2003;D1
Huancabamba;4;2004;NPS
Huancabamba;4;2005;NPS
Huancabamba;4;2006;D1
Huancabamba;4;2007;D0
Huancabamba;4;2008;D0
Huancabamba;4;2009;D0
Huancabamba;4;2010;NPS
Huancabamba;4;2011;D1
Huancabamba;4;2012;NPS
Huancabamba;4;2013;NPS
Huancabamba;4;2014;NPS
Huancabamba;4;2015;NPS
Huancabamba;4;2016;NPS
Huancabamba;4;2017;NPS
Huancabamba;4;2018;D0
Huancabamba;4;2019;D0
Huancabamba;4;2020;NPS
Huancabamba;4;2021;D0
Huancabamba;5;2003;D1
Huancabamba;5;2004;NPS
Huancabamba;5;2005;NPS
Huancabamba;5;2006;D0
Huancabamba;5;2007;D1
Huancabamba;5;2008;D1
Huancabamba;5;2009;D0
Huancabamba;5;2010;NPS
Huancabamba;5;2011;D1
Huancabamba;5;2012;NPS
Huancabamba;5;2013;NPS
Huancabamba;5;2014;NPS
